id,time,moon_altitude,moon_azimuth,moon_separation,moon_phase,moon_ra,moon_dec
5820o_oct2006b,2006-10-11T21:01:27.7,-12.4,48.2,101.5,71.8,82.356,27.840
5820o_oct2009,2009-11-01T22:18:18.5,61.7,112.2,72.7,98.9,25.154,15.418
5821_jun2005,2005-06-22T04:32:42.9,15.0,224.2,69.5,99.8,270.411,-28.891
5821o_jun2005,2005-06-22T04:37:27.5,14.3,225.0,69.6,99.8,270.454,-28.885
5822_aug2003,2003-08-09T03:24:21.3,0.4,238.8,70.6,88.6,276.536,-27.073
5822_oct2006b,2006-10-11T21:06:11.2,-11.7,48.9,102.8,71.8,82.417,27.849
5822o_aug2003,2003-08-10T03:00:27.7,14.7,227.9,66.1,94.6,292.081,-26.569
5822o_oct2003,2003-10-16T20:49:30.6,-20.7,41.5,109.7,66.0,95.727,26.357
5822o_oct2006b,2006-10-11T21:10:54.4,-10.9,49.5,102.7,71.7,82.477,27.859
5823_jun2005,2005-06-22T04:42:10.9,13.6,225.7,70.7,99.8,270.497,-28.879
5823o_jun2005,2005-06-22T04:46:55.3,12.8,226.4,70.8,99.8,270.541,-28.874
5824_jun2005,2005-06-22T04:51:40.5,12.1,227.1,71.9,99.8,270.585,-28.868
5824o_jun2005,2005-06-22T04:56:24.8,11.4,227.8,72.0,99.8,270.630,-28.861
5825_aug2003,2003-08-09T03:28:59.3,-0.3,239.3,69.3,88.6,276.582,-27.067
5825_oct2006b,2006-10-11T21:15:37.9,-10.2,50.2,104.0,71.7,82.537,27.868
5825o_aug2003,2003-08-10T03:05:06.8,14.0,228.6,64.6,94.6,292.120,-26.558
5825o_oct2003,2003-10-16T20:54:26.5,-20.0,42.3,111.0,65.9,95.786,26.363
5825o_oct2006b,2006-10-11T21:20:21.7,-9.4,50.8,103.9,71.7,82.597,27.878
5826_jun2005,2005-06-22T05:01:16.7,10.6,228.5,66.2,99.8,270.675,-28.855
5826_oct2009,2009-10-31T20:27:58.0,46.1,106.8,64.9,95.4,11.786,9.853
5826o_jun2005,2005-06-22T05:06:00.9,9.9,229.2,66.3,99.8,270.721,-28.849
5826o_oct2009,2009-10-31T20:32:27.9,47.0,107.6,64.9,95.5,11.812,9.871
5827_aug2003,2003-08-09T03:33:37.6,-1.0,239.9,73.7,88.6,276.628,-27.060
5827_oct2006b,2006-10-11T21:25:09.3,-8.6,51.5,100.1,71.6,82.657,27.887
5827o_aug2003,2003-08-10T03:09:45.9,13.2,229.3,69.4,94.6,292.159,-26.547
5827o_oct2003,2003-10-16T20:59:05.5,-19.4,43.1,106.6,65.9,95.841,26.369
5827o_oct2006b,2006-10-11T21:29:53.6,-7.8,52.1,100.0,71.6,82.717,27.897
5828_jun2005,2005-06-23T23:01:36.0,9.1,126.6,56.2,95.1,301.798,-26.111
5828_jun2007,2007-06-25T04:42:21.2,-31.9,268.0,104.3,74.1,207.760,-16.289
5828o_jun2005,2005-06-23T23:06:20.9,9.9,127.2,56.3,95.1,301.842,-26.107
5828o_jun2007,2007-06-25T04:46:44.7,-32.9,268.5,104.4,74.2,207.801,-16.300
5829_aug2003,2003-08-09T03:38:18.9,-1.6,240.4,75.5,88.6,276.675,-27.053
5829_jul2007,2007-07-01T03:41:52.0,27.5,209.1,72.9,99.5,287.351,-27.235
5829_may2007,2007-06-06T02:49:52.9,28.5,136.1,64.0,75.0,318.853,-19.036
5829o_aug2003,2003-08-10T03:14:24.9,12.5,230.0,71.4,94.7,292.199,-26.536
5829o_jul2007,2007-07-01T03:46:17.2,27.0,210.1,72.9,99.5,287.380,-27.225
5829o_may2007,2007-06-06T02:54:16.5,29.2,137.0,64.1,75.0,318.880,-19.024
5829o_oct2005a,2005-10-13T22:38:48.4,46.1,192.0,64.6,83.5,335.864,-14.399
5830_aug2009,2009-08-05T02:51:36.3,31.2,218.2,51.4,99.2,304.579,-19.927
5830_jun2005,2005-06-23T23:11:05.9,10.7,127.9,57.7,95.1,301.886,-26.103
5830o_aug2009,2009-08-05T02:56:09.1,30.6,219.2,51.5,99.2,304.603,-19.912
5830o_jun2005,2005-06-23T23:15:49.6,11.5,128.5,57.8,95.0,301.929,-26.099
5831_aug2003,2003-08-09T03:46:07.3,-2.6,241.3,72.3,88.7,276.754,-27.041
5831_oct2006b,2006-10-11T21:34:37.2,-7.0,52.7,101.3,71.6,82.775,27.906
5831o_aug2003,2003-08-10T03:19:05.1,11.8,230.7,68.0,94.7,292.239,-26.525
5831o_nov2003,2003-11-01T20:46:56.9,38.3,195.7,63.5,57.4,321.389,-21.352
5831o_oct2006b,2006-10-11T21:39:20.3,-6.1,53.3,101.2,71.5,82.834,27.916
5832_jul2012,2012-07-29T22:32:13.9,38.9,184.7,67.7,86.9,264.178,-22.231
5832_jun2005,2005-06-23T23:20:34.4,12.3,129.2,59.1,95.0,301.972,-26.094
5832o_jul2012,2012-07-29T22:37:02.3,38.8,186.1,67.8,86.9,264.211,-22.228
5832o_jun2005,2005-06-23T23:25:18.7,13.1,129.9,59.2,95.0,302.014,-26.090
5833_aug2003,2003-08-09T03:50:45.5,-4.3,241.8,71.0,88.7,276.801,-27.035
5833_oct2006b,2006-10-11T21:44:03.7,-5.1,53.9,102.4,71.5,82.892,27.926
5833o_aug2003,2003-08-10T03:23:44.3,11.0,231.4,66.5,94.7,292.279,-26.514
5833o_oct2003,2003-10-16T21:03:45.3,-18.7,43.9,109.2,65.9,95.897,26.376
5833o_oct2006b,2006-10-11T21:48:46.9,-3.4,54.5,102.3,71.5,82.950,27.936
5834_aug2009,2009-08-05T03:01:07.3,29.9,220.3,54.3,99.3,304.630,-19.896
5834_jun2005,2005-06-23T23:30:04.8,13.8,130.6,60.6,95.0,302.057,-26.086
5834o_aug2009,2009-08-05T03:05:39.3,29.3,221.2,54.4,99.3,304.655,-19.881
5834o_jun2005,2005-06-23T23:34:49.0,14.6,131.3,60.7,95.0,302.099,-26.081
5835_aug2003,2003-08-09T03:55:29.5,-5.6,242.3,69.7,88.7,276.850,-27.027
5835_oct2005a,2005-10-13T22:43:39.5,45.9,193.6,59.2,83.5,335.891,-14.377
5835o_aug2003,2003-08-10T03:28:23.1,10.2,232.0,65.1,94.7,292.319,-26.503
5835o_oct2005a,2005-10-13T22:48:23.5,45.6,195.2,59.2,83.6,335.918,-14.355
5836_jul2007,2007-07-03T03:17:23.7,41.1,176.1,56.7,92.7,315.357,-20.036
5836_jun2005,2005-06-23T23:39:33.6,15.3,132.0,62.0,95.0,302.141,-26.076
5836o_jul2007,2007-07-03T03:21:48.3,41.2,177.5,56.8,92.7,315.381,-20.022
5837_aug2003,2003-08-09T04:00:13.9,-6.6,242.8,74.1,88.8,276.899,-27.020
5837_oct2005a,2005-10-13T22:53:13.4,45.4,196.8,63.3,83.6,335.945,-14.333
5837o_aug2003,2003-08-10T03:33:04.1,9.5,232.7,69.9,94.7,292.360,-26.491
5837o_oct2003,2003-10-16T21:08:34.0,-18.0,44.7,106.1,65.8,95.954,26.382
5838_aug2009,2009-08-05T00:10:24.8,40.6,173.4,49.5,99.0,303.790,-20.393
5838_jun2005,2005-06-23T23:49:10.1,16.8,133.6,55.2,94.9,302.224,-26.066
5838_oct2006,2006-10-05T20:16:57.4,28.8,111.6,57.7,97.5,355.412,-2.937
5838o_aug2009,2009-08-05T00:14:59.5,40.7,174.7,49.6,99.1,303.811,-20.382
5838o_jun2005,2005-06-23T23:53:54.4,17.6,134.3,55.3,94.9,302.264,-26.061
5838o_jun2007,2007-06-25T04:37:45.8,-30.9,267.5,104.4,74.1,207.716,-16.278
5838o_oct2006,2006-10-05T20:21:45.1,29.8,112.4,57.7,97.5,355.446,-2.913
5839_aug2003,2003-08-09T04:04:51.5,-7.6,243.3,75.9,88.8,276.948,-27.013
5839_oct2005b,2005-10-21T23:12:58.9,18.5,67.7,98.6,78.4,84.133,27.915
5839o_aug2003,2003-08-10T03:37:43.2,8.7,233.3,71.9,94.7,292.401,-26.480
5839o_oct2005b,2005-10-21T23:17:42.9,19.4,68.1,98.4,78.4,84.178,27.926
5839o_oct2012,2012-10-05T23:08:42.9,7.4,70.5,101.5,71.8,77.303,20.603
5840_aug2010,2010-08-02T02:08:28.4,34.0,91.2,72.8,61.2,23.782,14.737
5840_jun2005,2005-06-23T23:58:38.8,18.3,135.1,56.7,94.9,302.305,-26.056
5840_oct2006,2006-10-05T20:26:29.8,30.7,113.1,58.3,97.5,355.479,-2.890
5840o_aug2010,2010-08-02T02:12:59.6,35.0,91.7,72.7,61.2,23.811,14.754
5840o_jun2005,2005-06-24T00:03:23.7,19.0,135.9,56.8,94.9,302.345,-26.051
5840o_oct2006,2006-10-05T20:31:14.6,31.7,113.9,58.3,97.5,355.512,-2.866
5841_aug2003,2003-08-09T04:09:29.7,-8.5,243.8,72.8,88.8,276.996,-27.006
5841_oct2006b,2006-10-11T21:53:30.5,-2.4,55.1,100.8,71.5,83.007,27.945
5841o_aug2003,2003-08-10T03:42:21.5,7.9,234.0,68.5,94.8,292.442,-26.468
5841o_oct2003,2003-10-16T21:13:14.3,-17.3,45.4,107.4,65.8,96.009,26.388
5841o_oct2006b,2006-10-11T21:58:14.1,-1.8,55.6,100.7,71.4,83.064,27.955
5842_aug2009,2009-08-05T04:26:11.5,16.5,235.9,51.6,99.3,305.128,-19.600
5842_jun2005,2005-06-24T00:08:09.3,19.7,136.7,58.1,94.9,302.385,-26.046
5842_oct2006,2006-10-05T20:36:02.9,32.6,114.7,58.9,97.5,355.544,-2.842
5842o_aug2009,2009-08-05T04:30:46.5,15.7,236.6,51.7,99.3,305.158,-19.583
5842o_jun2005,2005-06-24T00:12:52.5,20.4,137.5,58.2,94.8,302.424,-26.040
5842o_oct2006,2006-10-05T20:40:48.1,33.5,115.5,58.9,97.5,355.577,-2.819
5843_aug2003,2003-08-09T04:14:10.6,-9.3,244.2,71.5,88.8,277.046,-26.999
5843_jun2007,2007-06-22T01:38:59.8,-10.9,276.5,120.5,45.5,174.073,0.332
5843_oct2005b,2005-10-21T23:22:31.7,20.3,68.5,102.5,78.4,84.223,27.937
5843_oct2009,2009-10-30T21:02:43.5,57.5,133.9,60.2,90.4,359.989,4.520
5843o_aug2003,2003-08-10T03:47:01.8,7.1,234.6,67.0,94.8,292.484,-26.457
5843o_jun2007,2007-06-22T01:43:29.5,-11.9,277.0,120.5,45.5,174.109,0.314
5843o_oct2003,2003-10-16T21:17:53.5,-16.6,46.2,108.6,65.8,96.064,26.395
5843o_oct2009,2009-10-30T21:07:14.6,58.2,135.5,60.2,90.4,0.011,4.537
5844_aug2010,2010-08-02T01:31:05.1,26.0,87.0,72.2,61.4,23.532,14.597
5844_jun2005,2005-06-24T00:17:37.3,21.0,138.3,59.6,94.8,302.463,-26.034
5844_oct2006,2006-10-05T20:45:33.6,34.5,116.4,59.6,97.6,355.609,-2.795
5844o_aug2010,2010-08-02T01:35:35.2,27.0,87.5,72.1,61.4,23.563,14.614
5844o_jun2005,2005-06-24T00:22:22.5,21.7,139.2,59.7,94.8,302.502,-26.029
5844o_oct2006,2006-10-05T20:50:18.2,35.4,117.2,59.5,97.6,355.640,-2.772
5845_oct2006,2006-10-05T20:55:11.8,36.3,118.1,57.3,97.6,355.673,-2.747
5845o_jun2005,2005-06-24T00:31:57.6,23.0,140.9,54.4,94.8,302.580,-26.016
5845o_oct2006,2006-10-05T20:59:56.6,37.2,119.0,57.2,97.6,355.704,-2.724
5846_aug2009,2009-08-05T23:59:03.8,41.3,155.3,52.2,100.0,315.641,-16.324
5846_jun2005,2005-06-24T00:36:49.8,23.7,141.9,61.0,94.7,302.619,-26.010
5846_oct2006,2006-10-05T21:04:53.6,38.2,120.0,60.3,97.6,355.736,-2.699
5846o_aug2009,2009-08-06T00:03:35.8,41.7,156.6,52.2,100.0,315.662,-16.311
5846o_jun2005,2005-06-24T00:41:34.4,24.3,142.8,61.1,94.7,302.657,-26.004
5846o_oct2006,2006-10-05T21:09:38.4,39.1,120.9,60.2,97.6,355.767,-2.675
5846o_oct2012,2012-10-05T23:13:41.1,8.4,71.0,108.0,71.8,77.347,20.609
5847_aug2003,2003-08-09T04:18:51.7,-10.2,244.7,70.1,88.9,277.096,-26.992
5847_nov2003,2003-11-01T20:51:43.2,38.0,197.1,61.1,57.4,321.416,-21.337
5847o_aug2003,2003-08-10T03:51:44.0,6.3,235.2,65.6,94.8,292.527,-26.445
5847o_oct2003,2003-10-16T21:22:43.0,-15.9,46.9,109.9,65.8,96.121,26.401
5848_aug2003,2003-08-09T04:23:29.5,-11.1,245.2,74.5,88.9,277.146,-26.985
5848_oct2006b,2006-10-11T22:02:56.5,-1.2,56.2,99.2,71.4,83.121,27.965
5848_oct2009,2009-10-29T21:00:01.4,57.7,155.1,58.4,83.7,348.474,-1.043
5848o_aug2003,2003-08-10T03:56:22.9,5.5,235.8,70.4,94.8,292.569,-26.433
5848o_oct2003,2003-10-16T21:27:28.5,-15.1,47.6,105.6,65.7,96.176,26.408
5848o_oct2006b,2006-10-11T22:07:46.3,-0.6,56.8,99.1,71.4,83.178,27.975
5848o_oct2009,2009-10-29T21:04:31.7,58.1,157.0,58.4,83.7,348.494,-1.026
5849_aug2009,2009-08-05T22:24:51.7,29.0,132.6,53.8,100.0,315.171,-16.566
5849_jun2005,2005-06-24T00:46:19.2,24.9,143.7,62.5,94.7,302.694,-25.997
5849_oct2006,2006-10-05T21:14:24.5,40.0,121.9,60.9,97.6,355.797,-2.651
5849_oct2012,2012-10-07T22:46:06.7,-16.3,57.0,120.6,53.7,102.358,18.824
5849o_aug2009,2009-08-05T22:29:33.9,29.8,133.5,53.8,100.0,315.196,-16.555
5849o_jun2005,2005-06-24T00:51:04.1,25.5,144.6,62.6,94.7,302.731,-25.990
5849o_oct2006,2006-10-05T21:19:08.7,40.8,122.9,60.9,97.6,355.827,-2.628
5850_aug2003,2003-08-09T04:28:07.8,-12.0,245.6,76.3,88.9,277.196,-26.978
5850_oct2005b,2005-10-22T23:26:54.5,10.8,63.7,103.0,69.6,98.400,28.088
5850o_aug2003,2003-08-10T04:01:03.1,4.8,236.4,72.3,94.8,292.612,-26.421
5850o_oct2003,2003-10-16T21:32:46.8,-14.3,48.4,103.8,65.7,96.237,26.416
5850o_oct2005b,2005-10-22T23:31:39.1,11.7,64.2,102.9,69.6,98.446,28.094
5851_aug2010,2010-08-02T02:17:43.5,36.0,92.3,72.8,61.1,23.841,14.771
5851_jun2005,2005-06-24T00:55:56.1,26.1,145.6,55.7,94.7,302.769,-25.983
5851_oct2006,2006-10-05T21:23:60.1,41.7,123.9,57.9,97.7,355.858,-2.603
5851o_aug2010,2010-08-02T02:22:13.8,37.0,92.8,72.7,61.1,23.869,14.788
5851o_jun2005,2005-06-24T01:00:40.7,26.7,146.6,55.8,94.7,302.806,-25.976
5851o_oct2006,2006-10-05T21:28:44.8,42.6,125.0,57.9,97.7,355.888,-2.580
5852_jun2005,2005-06-24T01:05:25.2,27.2,147.5,57.1,94.6,302.843,-25.969
5852_oct2006,2006-10-05T21:33:30.1,43.4,126.1,58.5,97.7,355.917,-2.556
5852_oct2012,2012-10-05T23:18:31.7,9.3,71.5,110.6,71.8,77.390,20.615
5852o_jun2005,2005-06-24T01:17:14.7,28.6,150.0,57.2,94.6,302.933,-25.951
5852o_oct2006,2006-10-05T21:38:14.8,44.2,127.2,58.5,97.7,355.946,-2.532
5852o_oct2012,2012-10-05T23:23:06.5,10.3,72.0,110.5,71.7,77.431,20.621
5853_aug2003,2003-08-09T04:32:45.8,-12.9,246.1,73.2,88.9,277.247,-26.971
5853_aug2004a,2004-08-08T21:43:16.7,-32.4,34.0,90.1,40.6,55.305,20.802
5853o_aug2003,2003-08-10T21:32:23.5,23.4,139.6,66.5,97.8,305.183,-25.024
5853o_aug2004a,2004-08-08T21:48:07.5,-31.8,35.1,90.0,40.6,55.361,20.818
5854_aug2010,2010-08-02T01:49:42.8,30.0,89.0,72.2,61.3,23.659,14.667
5854_jun2005,2005-06-24T01:21:59.3,29.1,151.1,58.6,94.6,302.969,-25.943
5854_oct2006,2006-10-05T21:42:59.8,45.1,128.4,59.1,97.7,355.975,-2.508
5854o_aug2010,2010-08-02T01:54:13.6,31.0,89.5,72.2,61.3,23.689,14.684
5854o_jun2005,2005-06-24T01:26:44.0,29.5,152.1,58.7,94.6,303.004,-25.935
5854o_oct2006,2006-10-05T21:47:45.5,45.9,129.5,59.1,97.7,356.004,-2.484
5855_aug2003,2003-08-09T04:37:26.4,-13.8,246.5,71.9,88.9,277.299,-26.963
5855_jul2008,2008-07-23T05:07:48.5,63.0,187.5,60.0,76.9,356.965,1.940
5855_jun2007,2007-06-22T01:30:03.5,-9.0,275.4,120.4,45.4,174.001,0.368
5855_oct2005b,2005-10-22T23:36:28.8,12.6,64.6,107.4,69.5,98.494,28.100
5855o_aug2003,2003-08-10T21:37:01.2,24.0,140.5,65.0,97.8,305.216,-25.020
5855o_jul2008,2008-07-23T05:12:20.5,62.9,190.0,59.9,76.9,356.986,1.959
5855o_jun2007,2007-06-22T01:34:29.9,-10.0,275.9,120.4,45.4,174.036,0.350
5855o_oct2005b,2005-10-22T23:41:13.5,13.5,65.1,107.3,69.5,98.540,28.106
5856_aug2003,2003-08-09T04:42:06.7,-14.7,247.0,75.0,89.0,277.350,-26.956
5856_oct2005b,2005-10-24T21:07:56.7,-29.9,30.6,112.1,51.8,123.428,24.478
5856o_aug2003,2003-08-10T21:41:41.2,24.6,141.4,68.5,97.8,305.250,-25.016
5856o_oct2005b,2005-10-24T21:12:42.2,-29.4,31.7,112.0,51.7,123.486,24.472
5857_aug2003,2003-08-09T04:46:44.7,-15.6,247.4,76.8,89.0,277.402,-26.949
5857_jun2007,2007-06-22T01:20:55.7,-7.0,274.4,117.5,45.4,173.928,0.404
5857_oct2005b,2005-10-24T21:17:26.8,-28.8,32.7,110.1,51.7,123.543,24.466
5857o_aug2003,2003-08-10T21:46:19.3,25.2,142.3,70.5,97.8,305.283,-25.012
5857o_jun2007,2007-06-22T01:25:21.5,-8.0,274.9,117.5,45.4,173.963,0.386
5857o_oct2005b,2005-10-24T21:22:11.1,-28.3,33.7,110.0,51.7,123.599,24.460
5858_jul2007,2007-06-30T02:32:16.3,27.4,205.3,70.3,99.6,272.278,-28.808
5858_jun2005,2005-06-24T01:31:29.0,30.0,153.2,60.0,94.5,303.040,-25.927
5858_oct2006,2006-10-05T21:52:30.5,46.7,130.8,59.7,97.7,356.033,-2.460
5858o_jul2007,2007-06-30T02:36:40.9,27.0,206.3,70.4,99.6,272.306,-28.803
5858o_jun2005,2005-06-24T01:36:13.4,30.5,154.3,60.1,94.5,303.075,-25.919
5858o_oct2006,2006-10-05T21:57:15.3,47.5,132.0,59.7,97.7,356.061,-2.436
5859_aug2003,2003-08-10T21:50:59.5,25.8,143.2,63.5,97.8,305.317,-25.007
5859_oct2006b,2006-10-11T22:12:31.5,0.1,57.3,102.6,71.3,83.235,27.985
5859o_aug2003,2003-08-10T21:55:37.1,26.4,144.2,63.5,97.8,305.350,-25.003
5859o_oct2006b,2006-10-11T22:17:14.5,0.8,57.8,102.5,71.3,83.290,27.995
5860_aug2010,2010-08-02T01:59:02.5,32.0,90.1,71.9,61.2,23.721,14.702
5860_jun2005,2005-06-24T01:40:58.5,30.9,155.4,61.5,94.5,303.110,-25.911
5860_oct2006,2006-10-05T22:02:00.3,48.2,133.3,60.4,97.8,356.089,-2.412
5860o_aug2010,2010-08-02T02:03:33.6,33.0,90.6,71.8,61.2,23.750,14.719
5860o_jun2005,2005-06-24T01:45:43.2,31.3,156.5,61.6,94.5,303.145,-25.902
5860o_oct2006,2006-10-05T22:06:45.1,49.0,134.7,60.4,97.8,356.118,-2.388
5861_jul2012,2012-07-29T23:11:01.2,37.4,195.7,64.6,87.1,264.442,-22.205
5861_jun2005,2005-06-24T01:50:34.9,31.7,157.6,54.7,94.5,303.181,-25.893
5861_oct2006,2006-10-05T22:11:40.2,49.7,136.1,57.5,97.8,356.146,-2.363
5861o_jul2012,2012-07-29T23:15:40.4,37.2,197.0,64.7,87.1,264.474,-22.202
5861o_jun2005,2005-06-24T01:55:19.3,32.1,158.8,54.8,94.5,303.215,-25.885
5861o_oct2006,2006-10-05T22:16:25.0,50.4,137.5,57.4,97.8,356.174,-2.339
5862_aug2003,2003-08-10T22:00:16.8,27.0,145.1,62.0,97.8,305.382,-24.998
5862_oct2005b,2005-10-24T21:27:05.0,-27.7,34.7,118.5,51.6,123.658,24.454
5862o_aug2003,2003-08-10T22:05:51.3,27.7,146.3,62.1,97.8,305.421,-24.992
5862o_oct2005b,2005-10-24T21:31:49.4,-27.2,35.7,118.5,51.6,123.714,24.448
5863_aug2010,2010-08-02T01:40:24.8,28.0,88.0,72.4,61.4,23.596,14.632
5863_jun2005,2005-06-24T02:00:04.2,32.5,159.9,56.1,94.4,303.250,-25.876
5863_oct2006,2006-10-05T22:21:09.9,51.1,139.0,58.0,97.8,356.202,-2.315
5863o_aug2010,2010-08-02T01:44:54.8,29.0,88.5,72.3,61.3,23.627,14.649
5863o_jun2005,2005-06-24T02:04:49.1,32.8,161.1,56.2,94.4,303.284,-25.866
5863o_oct2006,2006-10-05T22:25:54.9,51.8,140.5,58.0,97.8,356.229,-2.291
5864_aug2003,2003-08-10T22:11:26.9,28.3,147.5,66.9,97.9,305.460,-24.986
5864_aug2004a,2004-08-08T21:52:58.2,-31.2,36.2,89.8,40.6,55.417,20.833
5864o_aug2003,2003-08-10T22:16:05.1,28.9,148.5,67.0,97.9,305.492,-24.981
5864o_aug2004a,2004-08-08T21:57:48.6,-30.6,37.2,89.7,40.5,55.473,20.848
5865_oct2006,2006-10-06T22:48:19.6,52.9,123.6,65.3,99.9,9.944,5.215
5865o_jun2005,2005-06-24T02:14:17.8,33.5,163.4,57.6,94.4,303.352,-25.848
5865o_oct2006,2006-10-06T22:53:06.2,53.8,124.9,65.3,99.9,9.973,5.240
5866_aug2003,2003-08-10T22:20:43.6,29.4,149.5,70.9,97.9,305.524,-24.976
5866_oct2006b,2006-10-11T22:22:07.5,1.6,58.4,96.6,71.3,83.347,28.006
5866o_aug2003,2003-08-10T22:25:21.5,29.9,150.5,71.0,97.9,305.556,-24.971
5866o_oct2006b,2006-10-11T22:26:51.4,2.3,58.9,96.5,71.2,83.402,28.016
5867_aug2003,2003-08-10T22:29:59.5,30.4,151.5,68.9,97.9,305.587,-24.965
5867_oct2006b,2006-10-11T22:31:33.8,3.2,59.4,98.2,71.2,83.457,28.026
5867o_aug2003,2003-08-10T22:34:45.8,30.8,152.6,69.0,97.9,305.619,-24.960
5867o_oct2006b,2006-10-11T22:36:17.2,4.0,59.9,98.1,71.2,83.511,28.036
5868_aug2003,2003-08-10T22:39:23.6,31.3,153.7,65.4,97.9,305.650,-24.954
5868_aug2004a,2004-08-08T22:02:38.8,-30.0,38.2,90.5,40.5,55.528,20.864
5868o_aug2003,2003-08-10T22:44:04.1,31.7,154.8,65.5,97.9,305.681,-24.948
5868o_aug2004a,2004-08-08T22:07:29.0,-29.3,39.2,90.4,40.5,55.583,20.880
5869_aug2009,2009-08-05T03:48:11.2,22.9,229.5,52.9,99.3,304.896,-19.735
5869_jun2005,2005-06-24T02:19:02.8,33.8,164.6,59.0,94.4,303.386,-25.838
5869_oct2006,2006-10-06T22:57:51.5,54.6,126.3,65.6,99.9,10.002,5.265
5869o_aug2009,2009-08-05T03:52:56.3,22.1,230.3,52.9,99.3,304.924,-19.718
5869o_jun2005,2005-06-24T02:23:47.8,34.0,165.9,59.1,94.3,303.420,-25.828
5869o_oct2006,2006-10-06T23:02:37.2,55.5,127.7,65.5,99.9,10.030,5.290
5870_jun2005,2005-06-24T02:28:32.5,34.3,167.1,60.5,94.3,303.454,-25.818
5870_jun2007,2007-06-25T03:03:36.9,-11.1,257.6,106.3,73.6,206.893,-16.052
5870_oct2006,2006-10-06T23:07:24.2,56.3,129.2,65.8,99.9,10.058,5.315
5870o_jun2007,2007-06-25T03:07:60.5,-12.0,258.1,106.4,73.6,206.929,-16.062
5870o_oct2006,2006-10-06T23:12:09.4,57.1,130.7,65.8,99.9,10.086,5.340
5871_aug2003,2003-08-10T22:48:42.1,32.2,155.9,63.9,97.9,305.712,-24.942
5871_oct2006b,2006-10-11T22:41:05.2,4.8,60.4,102.2,71.1,83.566,28.046
5871o_aug2003,2003-08-10T22:53:21.7,32.6,157.0,64.0,97.9,305.743,-24.935
5871o_oct2006b,2006-10-11T22:45:48.3,5.7,60.9,102.1,71.1,83.619,28.057
5872_jun2005,2005-06-24T02:38:01.3,34.7,169.5,61.9,94.3,303.521,-25.798
5872_jun2007,2007-06-25T03:12:35.5,-12.9,258.6,106.5,73.6,206.966,-16.073
5872_oct2006,2006-10-03T22:02:00.2,44.9,175.2,56.6,85.3,328.646,-16.248
5872o_jun2007,2007-06-25T03:17:01.1,-13.9,259.1,106.5,73.6,207.003,-16.084
5872o_oct2006,2006-10-03T22:06:45.3,45.0,176.8,56.6,85.3,328.673,-16.228
5873_aug2003,2003-08-10T22:58:00.0,32.9,158.2,62.5,98.0,305.773,-24.929
5873_oct2006b,2006-10-11T22:50:31.5,6.5,61.4,103.4,71.1,83.672,28.067
5873o_aug2003,2003-08-10T23:04:11.2,33.4,159.7,62.5,98.0,305.814,-24.920
5873o_oct2006b,2006-10-11T22:55:16.5,7.4,61.9,103.3,71.0,83.725,28.077
5874_jun2007,2007-06-25T03:57:10.5,-22.3,263.2,105.1,73.9,207.346,-16.180
5874_oct2006,2006-10-06T23:17:03.5,57.9,132.3,64.9,99.9,10.115,5.365
5874o_jun2007,2007-06-25T04:01:35.2,-23.3,263.7,105.2,73.9,207.385,-16.191
5874o_oct2006,2006-10-06T23:21:48.9,58.6,134.0,64.9,99.9,10.143,5.390
5875_aug2003,2003-08-10T23:08:49.3,33.8,160.8,67.4,98.0,305.844,-24.914
5875_aug2004a,2004-08-08T22:12:19.7,-28.7,40.2,89.5,40.4,55.639,20.895
5875_oct2009,2009-10-30T21:30:40.6,61.5,144.9,61.0,90.5,0.121,4.630
5875o_aug2003,2003-08-10T23:13:27.5,34.1,162.0,67.5,98.0,305.874,-24.907
5875o_aug2004a,2004-08-08T22:17:10.3,-28.0,41.2,89.4,40.4,55.694,20.911
5875o_oct2009,2009-10-30T21:35:11.1,62.1,146.9,61.0,90.5,0.142,4.648
5876_jun2007,2007-06-25T03:48:15.4,-20.5,262.3,105.5,73.8,207.268,-16.159
5876_oct2006,2006-10-06T23:26:34.5,59.4,135.7,65.1,99.9,10.170,5.415
5876o_jun2007,2007-06-25T03:52:39.9,-21.4,262.7,105.6,73.9,207.306,-16.169
5876o_oct2006,2006-10-06T23:31:20.1,60.1,137.5,65.1,99.9,10.198,5.440
5877_aug2003,2003-08-10T23:18:06.1,34.4,163.2,69.4,98.0,305.904,-24.900
5877_nov2006,2006-11-04T20:10:19.8,32.0,89.7,75.4,99.2,30.030,14.979
5877o_aug2003,2003-08-10T23:22:43.7,34.7,164.4,69.5,98.0,305.933,-24.893
5877o_nov2006,2006-11-04T20:15:02.8,33.0,90.3,75.3,99.2,30.067,15.003
5878_jun2007,2007-06-25T03:30:30.2,-16.7,260.5,105.9,73.7,207.115,-16.116
5878_oct2006,2006-10-06T23:36:06.8,60.8,139.4,65.3,99.9,10.225,5.464
5878o_jun2007,2007-06-25T03:34:53.8,-17.6,260.9,106.0,73.8,207.153,-16.127
5878o_oct2006,2006-10-06T23:40:51.9,61.5,141.4,65.3,100.0,10.252,5.489
5878o_oct2012,2012-10-05T23:27:49.4,11.2,72.4,109.5,71.7,77.472,20.627
5879_aug2003,2003-08-10T23:27:21.5,34.9,165.6,65.9,98.0,305.963,-24.885
5879_aug2004a,2004-08-08T22:22:00.6,-27.3,42.1,90.2,40.4,55.748,20.927
