id,qflag,is_ok,problems,problems_simple,r5sig_judged,i5sig_judged,h5sig_judged,rmode_judged,rmedian_judged
2051o_nov2005,C,True,Noise,Inconsistent photometry,21.635,20.155,20.429,20.495,19.235
2052_nov2006d,A++,True,,,21.51,20.17,20.49,19.75,19.63
2052o_nov2006d,A++,True,,,21.52,20.18,20.46,20.5,19.73
2053_nov2005,A,True,,,21.724,20.241,20.504,20.244,19.584
2053o_nov2005,A,True,,,21.523,20.174,20.537,20.733,19.313
2054_oct2006,A++,True,,,21.342,20.072,20.33,18.942,18.982
2054o_oct2006,A++,True,,,21.372,20.147,20.349,18.942,19.102
2055_nov2005,A,True,,,21.674,20.27,20.48,19.984,19.284
2055o_nov2005,A+,True,,,21.692,20.192,20.555,20.482,19.212
2056_nov2005,A+,True,,,21.647,20.207,20.512,20.247,19.297
2056o_nov2005,A+,True,,,21.737,20.205,20.497,19.987,19.347
2057_nov2006d,A+,True,,,21.52,20.21,20.45,19.25,19.44
2057o_nov2006d,A+,True,,,21.5,20.21,20.43,19.25,19.34
2058_nov2006d,A++,True,,,21.55,20.22,20.51,20.0,19.54
2058o_nov2006d,A++,True,,,21.56,20.2,20.49,20.5,19.54
2059_nov2005,A,True,,,21.721,20.158,20.474,20.261,19.111
2059o_nov2005,A+,True,,,21.72,20.186,20.563,19.76,19.13
2060_nov2005,A+,True,,,21.702,20.214,20.537,20.232,19.312
2060o_nov2005,A+,True,,,21.754,20.214,20.558,19.504,19.294
2061_nov2005,A+,True,,,21.774,20.303,20.549,19.764,19.354
2061o_nov2005,A+,True,,,21.719,20.281,20.551,20.019,19.219
2062_nov2005,A++,True,,,21.781,20.172,20.556,20.241,19.371
2062o_nov2005,A+,True,,,21.699,20.196,20.571,19.749,19.439
2063_nov2006d,A++,True,,,21.5242,20.1483,20.4742,20.0042,19.5042
2063_nov2009,A++,True,,,21.338,20.0516,20.338,20.028,19.178
2063_oct2010,A+,True,,,21.4991,20.6082,20.4491,19.9991,19.5491
2063o_nov2009,A+,True,,,21.3305,19.9342,20.2505,19.7805,19.1305
2063o_oct2010,A+,True,,,21.4936,20.6195,20.4636,20.0036,19.5236
2064_nov2005,A+,True,,,21.796,20.25,20.584,20.256,19.486
2064o_nov2005,A+,True,,,21.739,20.256,20.555,19.509,19.359
2065_nov2006d,A++,True,,,21.576,20.288,20.57,19.756,19.506
2065o_nov2006d,A++,True,,,21.563,20.258,20.542,19.763,19.593
2066_nov2005,A+,True,,,21.758,20.201,20.58,19.718,19.458
2066o_nov2005,A+,True,,,21.72,20.246,20.568,19.72,19.44
2067_nov2006d,A++,True,,,21.53,20.24,20.48,19.25,19.48
2067o_nov2006d,A++,True,,,21.53,20.18,20.45,19.75,19.38
2068_nov2005,A+,True,,,21.735,20.233,20.517,19.245,19.275
2068_nov2009,A++,True,,,20.6366,19.5043,19.7066,19.2466,18.7766
2068o_dec2008,A,True,,,20.88,19.802,19.885,19.28,18.83
2068o_nov2005,A+,True,,,21.8321,20.3001,20.5821,19.3121,19.3421
2068o_nov2009,A++,True,,,20.6773,19.524,19.7173,19.2673,18.8573
2069_nov2006d,A++,True,,,21.54,20.2,20.43,20.0,19.49
2069o_nov2006d,A++,True,,,21.52,20.19,20.46,19.25,19.39
2070_nov2005,A+,True,,,21.795,20.294,20.46,19.245,19.395
2070_nov2009,A,True,,,20.7958,19.4678,19.9758,19.2658,18.6858
2070o_nov2005,A++,True,,,21.784,20.272,20.63,20.244,19.414
2070o_nov2009,A,True,,,20.5573,19.3739,19.4473,19.2373,18.7373
2071_nov2005,A++,True,,,21.803,20.258,20.603,20.773,19.233
2071_nov2009,A+,True,,,20.7127,19.45,19.7127,19.1727,18.5127
2071o_nov2005,A++,True,,,21.775,20.293,20.708,19.525,19.215
2071o_nov2009,A+,True,,,20.7176,19.6135,19.7176,18.4476,18.7076
2072_nov2005,A+,True,,,21.722,20.121,20.525,19.502,19.192
2072o_nov2005,A+,True,,,21.762,20.26,20.563,20.022,19.252
2073_nov2006d,A+,True,,,21.505,20.168,20.479,19.505,19.455
2073o_nov2006d,A+,True,,,21.534,20.045,20.479,19.504,19.624
2074_nov2006d,A+,True,,,21.52,20.23,20.43,19.5,19.34
2074o_nov2006d,A+,True,,,21.52,20.24,20.47,19.5,19.25
2075_dec2008,A+,True,,,21.38,20.17,20.36,21.06,19.41
2075_nov2005,A+,True,,,21.6879,20.1321,20.5579,21.0179,19.4879
2075_nov2009,A,True,,,20.7494,19.5131,19.7694,20.1994,18.9294
2075o_dec2008,A+,True,,,21.36,20.16,20.35,19.56,19.26
2075o_nov2005,A++,True,,,21.8115,20.181,20.5715,19.7815,19.6215
2075o_nov2009,A+,True,,,20.8082,19.7256,19.8182,20.4782,19.0482
2076_nov2006d,A++,True,,,21.55,20.2,20.49,19.75,19.53
2076o_nov2006d,A++,True,,,21.57,20.2,20.48,20.0,19.56
2077_dec2008,A+,True,,,21.32,20.043,20.348,20.28,19.01
2077_nov2005,A++,True,,,21.7963,20.2409,20.5563,20.0263,19.3163
2077_nov2009,A+,True,,,20.8092,19.7283,19.8292,20.4792,18.6792
2077o_dec2008,A+,True,,,21.327,20.159,20.327,20.287,19.067
2077o_nov2005,A+,True,,,21.7333,20.2335,20.5633,20.0033,19.2433
2077o_nov2009,A+,True,,,20.8275,19.761,19.8175,20.2275,18.7575
2078_dec2008,A++,True,,,21.359,20.19,20.351,18.789,19.149
2078_nov2005,A+,True,,,21.7734,20.2462,20.5634,20.0234,19.3634
2078_nov2009,A,True,,,20.7045,19.7257,19.8045,20.2245,18.7345
2078o_dec2008,A+,True,,,21.358,20.175,20.328,20.548,19.248
2078o_nov2005,A+,True,,,21.7447,20.197,20.5047,20.2647,19.2947
2078o_nov2009,A,True,,,20.8091,19.6537,19.8091,20.2291,18.7591
2079_nov2006d,A,True,,,21.6,20.22,20.48,19.5,19.46
2079o_nov2006d,A,True,,,21.59,20.23,20.46,19.5,19.41
2080_nov2006d,A++,True,,,21.61,20.21,20.45,19.5,19.39
2080o_nov2006d,A++,True,,,21.57,20.23,20.46,19.25,19.3
2081_dec2007,A++,True,,,21.747,20.148,20.644,20.267,19.287
2081_nov2005,A+,True,,,21.7722,20.2287,20.5622,20.0422,19.4022
2081o_dec2007,A++,True,,,21.718,20.172,20.57,19.518,19.328
2081o_nov2005,A+,True,,,21.7726,20.1885,20.5126,20.2826,19.3426
2082_nov2005,A+,True,,,21.736,20.251,20.54,20.046,19.196
2082o_nov2005,A+,True,,,21.742,20.234,20.545,20.542,19.132
2083_dec2008,A,True,,,21.405,19.661,20.365,20.005,19.055
2083_nov2005,A+,True,,,21.6636,20.1476,20.4636,19.2336,19.1636
2083_nov2009,A,True,,,20.7568,19.6396,19.6368,20.4568,18.6768
2083o_dec2008,A+,True,,,21.409,19.646,20.371,20.759,19.039
2083o_nov2005,A+,True,,,21.6417,20.1298,20.4417,20.7417,19.1017
2083o_nov2009,A,True,,,21.02,19.7281,19.91,19.74,18.69
2084_nov2005,A,True,,,21.564,20.096,20.457,20.294,19.144
2084o_nov2005,A+,True,,,21.626,20.185,20.417,20.036,19.266
2085_nov2006d,A++,True,,,21.54,20.16,20.43,19.75,19.4
2085o_nov2006d,A++,True,,,21.58,20.23,20.44,20.0,19.5
2086_nov2006d,A++,True,,,21.775,20.185,21.017,20.545,19.675
2086o_nov2006d,A++,True,,,21.787,20.184,20.672,19.797,19.617
2087_nov2005,A,True,,,21.658,20.224,20.551,19.798,19.478
2087o_nov2005,A,True,,,21.58,20.214,20.487,19.57,19.39
2088_nov2005,A,True,,,21.595,20.207,20.475,19.495,19.305
2088o_nov2005,A,True,,,21.701,19.656,20.787,20.711,19.801
2089_nov2006d,A,True,,,21.719,20.176,20.585,19.789,19.439
2089o_nov2006d,A,True,,,21.73,20.129,20.591,19.3,19.42
2090_nov2006d,A++,True,,,21.714,20.111,20.597,19.794,19.574
2090o_nov2006d,A++,True,,,21.74,20.115,20.58,20.05,19.53
2091_nov2005,A,True,,,21.64,19.764,20.41,20.48,19.43
2091_oct2010,A,True,,,21.5392,20.6652,20.4992,20.7892,19.7092
2091o_nov2005,A,True,,,21.78,19.996,20.743,19.85,19.83
2092_nov2005,A,True,,,21.753,20.185,20.879,20.413,19.493
2092_oct2012,A,True,,,21.4861,20.4628,20.4761,19.0961,19.3261
2092o_nov2005,A,True,,,21.776,20.361,20.96,20.466,19.616
2092o_oct2012,A,True,,,21.5471,20.5058,20.4971,19.3571,19.4171
2093_nov2005,D,False,Noise,Inconsistent photometry,22.635,21.091,21.212,21.305,20.435
2093_oct2010,A++,True,,,21.5003,20.6423,20.4603,20.0003,19.3803
2093o_nov2005,D,False,Noise,Inconsistent photometry,22.343,20.539,21.661,21.333,20.363
2093o_oct2010,A++,True,,,21.4714,20.6513,20.4614,19.2414,19.3514
2094_nov2006d,A++,True,,,21.648,20.061,20.561,20.028,19.468
2094o_nov2006d,A++,True,,,21.669,20.075,20.519,19.799,19.599
2095_nov2005,A,True,,,22.537,20.636,21.515,21.417,20.687
2095_oct2010,A++,True,,,21.4948,20.6537,20.4748,20.0048,19.3548
2095o_nov2005,A,True,,,22.227,20.518,21.174,20.847,20.077
