INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2005 11 05 07:22

TELESCOPE             INT
DATE                  20051104
OBSERVER/S            Greimel
PROGRAMME             IPHAS
PROPOSAL REF          P10                 
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    Greimel

TEL STATION / FOCUS   Prime  / 43.65
INSTRUMENT/S          WFC

SUNSET (UT)           18:32
EVENING TWILIGHT (UT) 19:45
MORNING TWILIGHT (UT) 06:06
SUNRISE (UT)          07:19
%ILLUM. LUNAR DISK    10
DARK TIME (HRS)       10:21
TWILIGHT TIME (HRS)   02:26
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          20:19

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
 479344 intphas_7448o i  23:27:13.57 +57:13:59.1 2000.00  21:22 1.140  WFC   10.1  180  i                                
 479345 intphas_7449 Ha  23:26:36.70 +60:48:59.7 2000.00  21:23 1.182  WFC  120.0  180  Halpha                           
 479346 intphas_7449 r   23:26:36.70 +60:48:59.4 2000.00  21:25 1.181  WFC   30.1  180  r                                
 479347 intphas_7449 i   23:26:36.70 +60:48:59.6 2000.00  21:27 1.181  WFC   10.1  180  i                                
 479348 intphas_7449o Ha 23:27:17.81 +60:53:59.5 2000.00  21:28 1.182  WFC  120.0  180  Halpha                           
 479349 intphas_7449o r  23:27:17.81 +60:53:59.4 2000.00  21:30 1.182  WFC   29.5  180  r                                
 479350 intphas_7449o i  23:27:17.81 +60:53:59.5 2000.00  21:31 1.182  WFC   10.1  180  i                                
 479351 intphas_7450 Ha  23:26:39.11 +59:53:59.3 2000.00  21:32 1.169  WFC  120.0  180  Halpha                           
 479352 intphas_7450 r   23:26:39.12 +59:53:59.5 2000.00  21:35 1.169  WFC   30.1  180  r                                
 479353 intphas_7450 i   23:26:39.11 +59:53:59.5 2000.00  21:36 1.168  WFC   10.1  180  i                                
 479354 intphas_7450o Ha 23:27:19.10 +59:58:59.4 2000.00  21:37 1.169  WFC  120.0  180  Halpha                           
 479355 intphas_7450o r  23:27:19.10 +59:58:59.5 2000.00  21:40 1.169  WFC   30.1  180  r                                
 479356 intphas_7450o i  23:27:19.09 +59:58:59.5 2000.00  21:41 1.169  WFC   10.1  180  i                                
 479357 intphas_7451 Ha  23:26:43.77 +56:13:58.9 2000.00  21:42 1.127  WFC  120.0  180  Halpha                           
 479358 intphas_7451 r   23:26:43.78 +56:13:59.4 2000.00  21:44 1.127  WFC   30.1  180  r                                
 479359 intphas_7451 i   23:26:43.78 +56:13:59.4 2000.00  21:46 1.127  WFC   10.1  180  i                                
 479360 intphas_7451o Ha 23:27:19.84 +56:18:59.4 2000.00  21:47 1.128  WFC  120.0  180  Halpha                           
 479361 intphas_7451o r  23:27:19.84 +56:18:59.2 2000.00  21:49 1.128  WFC   30.1  180  r                                
 479362 intphas_7451o i  23:27:19.83 +56:18:59.3 2000.00  21:50 1.128  WFC   10.1  180  i                                
 479363 intphas_7452 Ha  23:27:15.05 +65:01:59.7 2000.00  21:51 1.241  WFC  119.5  180  Halpha                           
 479364 intphas_7452 r   23:27:15.04 +65:01:59.6 2000.00  21:54 1.241  WFC   29.5  180  r                                
 479365 intphas_7452 i   23:27:15.04 +65:01:59.7 2000.00  21:55 1.241  WFC   10.1  180  i                                
 479366 intphas_7452o Ha 23:28:02.58 +65:06:59.7 2000.00  21:56 1.243  WFC  120.0  180  Halpha                           
 479367 intphas_7452o r  23:28:02.57 +65:06:59.7 2000.00  21:59 1.243  WFC   30.1  180  r                                
 479368 intphas_7452o i  23:28:02.57 +65:06:59.8 2000.00  22:00 1.243  WFC    9.6  180  i                                
 479369 G24-9 Ha         20:13:55.92 +06:42:54.9 2000.00  22:03 1.746  WFC   70.1  180  Halpha                           
 479370 G24-9 r          20:13:55.92 +06:42:54.9 2000.00  22:05 1.761  WFC   15.1  180  r                                
 479371 G24-9 i          20:13:55.92 +06:42:54.9 2000.00  22:06 1.772  WFC   10.1  180  i                                
 479372 Wolf1346 i       20:34:21.83 +25:03:49.7 2000.00  22:08 1.394  WFC    5.1  180  i                                
 479373 Wolf1346 r       20:34:21.84 +25:03:49.7 2000.00  22:09 1.398  WFC    5.1  180  r                                
 479374 Wolf1346 Ha      20:34:21.84 +25:03:49.6 2000.00  22:10 1.405  WFC   40.1  180  Halpha                           
 479375 GD248 Ha         23:26:06.71 +16:00:20.9 2000.00  22:13 1.034  WFC  100.0  180  Halpha                           
 479376 GD248 r          23:26:06.71 +16:00:20.8 2000.00  22:16 1.036  WFC   30.1  180  r                                
 479377 GD248 i          23:26:06.71 +16:00:20.9 2000.00  22:17 1.037  WFC   20.1  180  i                                
 479378 intphas_7453 Ha  23:27:49.18 +64:06:59.3 2000.00  22:21 1.235  WFC  120.0  180  Halpha                           
 479379 intphas_7453 r   23:27:49.17 +64:06:59.7 2000.00  22:23 1.235  WFC   30.1  180  r                                
 479380 intphas_7453 i   23:27:49.18 +64:06:59.6 2000.00  22:24 1.236  WFC   10.1  180  i                                
 479381 intphas_7453o Ha 23:28:35.13 +64:11:59.6 2000.00  22:25 1.238  WFC  120.0  180  Halpha                           
 479382 intphas_7453o r  23:28:35.13 +64:11:59.5 2000.00  22:28 1.239  WFC   30.1  180  r                                
 479383 intphas_7453o i  23:28:35.12 +64:11:59.7 2000.00  22:29 1.239  WFC   10.1  180  i                                
 479384 intphas_7454 Ha  23:28:12.50 +63:11:59.7 2000.00  22:30 1.226  WFC  120.0  180  Halpha                           
 479385 intphas_7454 r   23:28:12.50 +63:11:59.4 2000.00  22:33 1.227  WFC   30.1  180  r                                
 479386 intphas_7454 i   23:28:12.50 +63:11:59.7 2000.00  22:34 1.227  WFC   10.1  180  i                                
 479387 intphas_7454o Ha 23:28:56.99 +63:16:59.5 2000.00  22:35 1.229  WFC  120.0  180  Halpha                           
 479388 intphas_7454o r  23:28:56.98 +63:16:59.5 2000.00  22:38 1.230  WFC   30.1  180  r                                
 479389 intphas_7454o i  23:28:56.99 +63:16:59.7 2000.00  22:39 1.231  WFC   10.1  180  i                                
 479390 intphas_7455 Ha  23:28:16.27 +57:41:59.0 2000.00  22:40 1.163  WFC  120.0  180  Halpha                           
 479391 intphas_7455 r   23:28:16.28 +57:41:59.4 2000.00  22:42 1.164  WFC   30.1  180  r                                
 479392 intphas_7455 i   23:28:16.27 +57:41:59.4 2000.00  22:44 1.165  WFC   10.1  180  i                                
 479393 intphas_7455o Ha 23:28:53.79 +57:46:59.1 2000.00  22:44 1.167  WFC  120.0  180  Halpha                           
 479394 intphas_7455o r  23:28:53.79 +57:46:59.3 2000.00  22:47 1.168  WFC   30.1  180  r                                
 479395 intphas_7455o i  23:28:53.79 +57:46:59.2 2000.00  22:48 1.169  WFC   10.1  180  i                                
