INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2008 12 05 07:37

TELESCOPE             INT
DATE                  20081204
OBSERVER/S            Sale
PROGRAMME             IPHAS
PROPOSAL REF          P3
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    Rubio

TEL STATION / FOCUS    / 
INSTRUMENT/S          WFC

SUNSET (UT)           18:22
EVENING TWILIGHT (UT) 19:38
MORNING TWILIGHT (UT) 06:26
SUNRISE (UT)          07:42
%ILLUM. LUNAR DISK    41
DARK TIME (HRS)       10:48
TWILIGHT TIME (HRS)   02:32
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          00:20

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
 648954 intphas_1984 Ha   4:52:25.16 +51:05:59.4  2000.00 23:08 1.172  WFC  120.0  180  Halpha                           
 648955 intphas_1984 r    4:52:25.16 +51:05:59.5  2000.00 23:11 1.169  WFC   30.1  180  r                                
 648956 intphas_1984 i    4:52:25.16 +51:05:59.4  2000.00 23:12 1.168  WFC   10.1  180  i                                
 648957 intphas_1984o Ha  4:52:57.08 +51:10:59.3  2000.00 23:13 1.166  WFC  120.0  180  Halpha                           
 648958 intphas_1984o r   4:52:57.08 +51:10:59.4  2000.00 23:15 1.163  WFC   30.1  180  r                                
 648959 intphas_1984o i   4:52:57.08 +51:10:59.4  2000.00 23:16 1.162  WFC   10.1  180  i                                
 648960 intphas_1980 Ha   4:52:10.31 +48:42:59.3  2000.00 23:17 1.141  WFC  120.0  180  Halpha                           
 648961 intphas_1980 r    4:52:10.31 +48:42:59.6  2000.00 23:20 1.139  WFC   30.1  180  r                                
 648962 intphas_1980 i    4:52:10.32 +48:42:59.5  2000.00 23:21 1.137  WFC   10.1  180  i                                
 648963 intphas_1980o Ha  4:52:40.68 +48:47:59.3  2000.00 23:22 1.136  WFC  120.0  180  Halpha                           
 648964 intphas_1980o r   4:52:40.67 +48:47:59.5  2000.00 23:25 1.133  WFC   30.1  180  r                                
 648965 intphas_1980o i   4:52:40.68 +48:47:59.5  2000.00 23:26 1.132  WFC   10.1  180  i                                
 648966 intphas_1976 Ha   4:51:42.60 +47:14:59.6  2000.00 23:27 1.119  WFC  120.0  180  Halpha                           
 648967 intphas_1976 r    4:51:42.60 +47:14:59.5  2000.00 23:29 1.116  WFC   30.1  180  r                                
 648968 intphas_1976 i    4:51:42.60 +47:14:59.4  2000.00 23:31 1.115  WFC   10.1  180  i                                
 648969 intphas_1976o Ha  4:52:12.10 +47:19:59.4  2000.00 23:31 1.114  WFC  120.0  180  Halpha                           
 648970 intphas_1976o r   4:52:12.10 +47:19:59.4  2000.00 23:34 1.111  WFC   29.6  180  r                                
 648971 intphas_1976o i   4:52:12.10 +47:19:59.5  2000.00 23:35 1.110  WFC   10.1  180  i                                
 648972 intphas_2809 Ha   5:50:20.77 +20:40:00.0  2000.00 23:39 1.202  WFC  120.0  180  Halpha                           
 648973 intphas_2809 r    5:50:20.77 +20:39:59.8  2000.00 23:42 1.196  WFC   30.1  180  r                                
 648974 intphas_2809 i    5:50:20.77 +20:39:59.9  2000.00 23:43 1.194  WFC   10.1  180  i                                
 648975 intphas_2809o Ha  5:50:42.16 +20:44:59.9  2000.00 23:44 1.189  WFC  120.0  180  Halpha                           
 648976 intphas_2809o r   5:50:42.15 +20:44:59.9  2000.00 23:47 1.184  WFC   30.1  180  r                                
 648977 intphas_2809o i   5:50:42.16 +20:44:59.8  2000.00 23:48 1.181  WFC   10.1  180  i                                
 648978 intphas_2927 Ha   5:57:06.23 +21:12:59.7  2000.00 23:49 1.192  WFC  120.0  180  Halpha                           
 648979 intphas_2927 r    5:57:06.23 +21:12:59.9  2000.00 23:51 1.187  WFC   30.1  180  r                                
 648980 intphas_2927 i    5:57:06.23 +21:12:59.8  2000.00 23:52 1.184  WFC   10.1  180  i                                
 648981 intphas_2927o Ha  5:57:27.71 +21:17:59.7  2000.00 23:53 1.180  WFC  120.0  180  Halpha                           
 648982 intphas_2927o r   5:57:27.71 +21:17:59.9  2000.00 23:56 1.174  WFC   30.1  180  r                                
 648983 intphas_2927o i   5:57:27.71 +21:17:59.9  2000.00 23:57 1.172  WFC   10.1  180  i                                
 648984 G191B2B Ha        5:05:30.59 +52:49:54.0  2000.00 00:25 1.113  WFC   59.5  180  Halpha                           
 648985 G191B2B r         5:05:30.59 +52:49:54.1  2000.00 00:27 1.113  WFC   15.1  180  r                                
 648986 G191B2B i         5:05:30.60 +52:49:54.0  2000.00 00:28 1.112  WFC    4.6  180  i                                
 648987 intphas_2807 Ha   5:50:13.67 +22:08:00.0  2000.00 00:32 1.077  WFC  120.0  180  Halpha                           
 648988 intphas_2807 r    5:50:13.66 +22:07:59.8  2000.00 00:35 1.073  WFC   30.1  180  r                                
 648989 intphas_2807 i    5:50:13.67 +22:07:59.9  2000.00 00:36 1.072  WFC   10.1  180  i                                
 648990 intphas_2807o Ha  5:50:35.27 +22:12:59.6  2000.00 00:37 1.070  WFC  120.0  180  Halpha                           
 648991 intphas_2807o r   5:50:35.26 +22:12:59.8  2000.00 00:39 1.067  WFC   30.1  180  r                                
 648992 intphas_2807o i   5:50:35.27 +22:12:59.9  2000.00 00:40 1.066  WFC   10.1  180  i                                
 648993 intphas_2805 Ha   5:50:07.56 +23:35:59.7  2000.00 00:41 1.059  WFC  120.0  180  Halpha                           
 648994 intphas_2805 r    5:50:07.55 +23:35:59.9  2000.00 00:44 1.056  WFC   30.1  180  r                                
 648995 intphas_2805 i    5:50:07.56 +23:35:59.8  2000.00 00:45 1.055  WFC   10.1  180  i                                
 648996 intphas_2805o Ha  5:50:29.40 +23:40:59.6  2000.00 00:46 1.053  WFC  120.0  180  Halpha                           
 648997 intphas_2805o r   5:50:29.39 +23:40:59.9  2000.00 00:49 1.050  WFC   30.1  180  r                                
 648998 intphas_2805o i   5:50:29.40 +23:40:59.9  2000.00 00:50 1.049  WFC    9.5  180  i                                
 648999 intphas_3617 Ha   6:33:07.54 +18:17:00.1  2000.00 00:51 1.138  WFC  120.0  180  Halpha                           
 649000 intphas_3617 r    6:33:07.53 +18:16:59.9  2000.00 00:53 1.133  WFC   30.1  180  r                                
 649001 intphas_3617 i    6:33:07.53 +18:16:59.9  2000.00 00:55 1.131  WFC   10.0  180  i                                
 649002 intphas_3617o Ha  6:33:28.60 +18:21:59.8  2000.00 00:55 1.128  WFC  120.0  180  Halpha                           
 649003 intphas_3617o r   6:33:28.61 +18:22:00.0  2000.00 00:58 1.124  WFC   30.1  180  r                                
 649004 intphas_3617o i   6:33:28.61 +18:21:59.9  2000.00 00:59 1.122  WFC   10.1  180  i                                
 649005 intphas_3073 Ha   6:05:25.11 +22:52:00.1  2000.00 01:00 1.056  WFC  120.0  180  Halpha                           
 649006 intphas_3073 r    6:05:25.11 +22:51:59.8  2000.00 01:03 1.053  WFC   30.1  180  r                                
 649007 intphas_3073 i    6:05:25.11 +22:51:59.8  2000.00 01:04 1.052  WFC   10.1  180  i                                
 649008 intphas_3073o Ha  6:05:46.84 +22:56:59.6  2000.00 01:05 1.050  WFC  120.0  180  Halpha                           
 649009 intphas_3073o r   6:05:46.83 +22:56:59.9  2000.00 01:07 1.048  WFC   30.1  180  r                                
 649010 intphas_3073o i   6:05:46.83 +22:56:59.8  2000.00 01:09 1.046  WFC   10.1  180  i                                
 649011 intphas_3456 Ha   6:25:04.00 +21:01:59.6  2000.00 01:10 1.076  WFC  120.0  180  Halpha                           
 649012 intphas_3456 r    6:25:04.00 +21:01:59.8  2000.00 01:12 1.072  WFC   30.1  180  r                                
 649013 intphas_3456 i    6:25:04.00 +21:01:59.8  2000.00 01:13 1.071  WFC    9.5  180  i                                
