 Run     Object              RA           Dec    Equinox   UT    Airm Instr  Texp  Sky  Filters      Slit  Grat CenwA   Comments
                                                                              sec  PA   etc. 
 590698 FIELD25          23:52:36.99 +56:20:58.9  2000.00 23:16 1.129  WFC   30.1  180  CLEAR                            
 590699 FIELD25          23:52:37.00 +56:20:58.9  2000.00 23:17 1.129  WFC   30.1  180  CLEAR                            
 590700 FIELD25          23:52:37.00 +56:20:59.0  2000.00 23:18 1.129  WFC   30.1  180  CLEAR                            
 590701 FIELD25          23:52:37.00 +56:20:58.9  2000.00 23:19 1.129  WFC   30.1  180  CLEAR                            
 590702 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:20 1.129  WFC   29.6  180  CLEAR                            
 590703 FIELD25          23:52:37.00 +56:20:58.9  2000.00 23:21 1.129  WFC   30.1  180  CLEAR                            
 590704 FIELD25          23:52:37.00 +56:20:59.0  2000.00 23:22 1.129  WFC   30.1  180  CLEAR                            
 590705 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:23 1.129  WFC   30.1  180  CLEAR                            
 590706 FIELD25          23:52:37.00 +56:20:59.0  2000.00 23:24 1.129  WFC   30.1  180  CLEAR                            
 590707 FIELD25          23:52:37.00 +56:20:58.9  2000.00 23:25 1.130  WFC   29.5  180  CLEAR                            
 590708 FIELD25          23:52:36.99 +56:20:58.9  2000.00 23:26 1.130  WFC   30.1  180  CLEAR                            
 590709 FIELD25          23:52:37.00 +56:20:59.0  2000.00 23:27 1.130  WFC   29.5  180  CLEAR                            
 590710 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:28 1.130  WFC   30.1  180  CLEAR                            
 590711 FIELD25          23:52:37.00 +56:20:58.9  2000.00 23:29 1.130  WFC   30.1  180  CLEAR                            
 590712 FIELD25          23:52:36.99 +56:20:58.9  2000.00 23:30 1.131  WFC   30.1  180  CLEAR                            
 590713 FIELD25          23:52:37.00 +56:20:58.9  2000.00 23:31 1.131  WFC   30.1  180  CLEAR                            
 590714 FIELD25          23:52:37.00 +56:20:59.0  2000.00 23:33 1.131  WFC   30.1  180  CLEAR                            
 590715 FIELD25          23:52:37.00 +56:20:58.9  2000.00 23:34 1.131  WFC   29.6  180  CLEAR                            
 590716 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:35 1.132  WFC   29.6  180  CLEAR                            
 590717 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:36 1.132  WFC   30.1  180  CLEAR                            
 590718 FIELD25          23:52:36.99 +56:20:58.9  2000.00 23:37 1.132  WFC   30.1  180  CLEAR                            
 590719 FIELD25          23:52:37.00 +56:20:59.0  2000.00 23:38 1.132  WFC   30.1  180  CLEAR                            
 590720 FIELD25          23:52:37.00 +56:20:58.9  2000.00 23:39 1.133  WFC   30.1  180  CLEAR                            
 590721 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:40 1.133  WFC   30.1  180  CLEAR                            
 590722 FIELD25          23:52:36.99 +56:20:59.1  2000.00 23:41 1.133  WFC   29.5  180  CLEAR                            
 590723 FIELD25          23:52:37.00 +56:20:58.9  2000.00 23:42 1.134  WFC   30.1  180  CLEAR                            
 590724 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:43 1.134  WFC   29.6  180  CLEAR                            
 590725 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:44 1.135  WFC   30.1  180  CLEAR                            
 590726 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:45 1.135  WFC   30.1  180  CLEAR                            
 590727 FIELD25          23:52:37.00 +56:20:58.9  2000.00 23:46 1.135  WFC   29.6  180  CLEAR                            
 590728 FIELD25          23:52:36.99 +56:20:58.9  2000.00 23:47 1.136  WFC   29.5  180  CLEAR                            
 590729 FIELD25          23:52:36.99 +56:20:58.9  2000.00 23:48 1.136  WFC   30.1  180  CLEAR                            
 590730 FIELD25          23:52:36.99 +56:20:58.9  2000.00 23:49 1.137  WFC   30.1  180  CLEAR                            
 590731 FIELD25          23:52:37.00 +56:20:59.0  2000.00 23:50 1.137  WFC   30.1  180  CLEAR                            
 590732 FIELD25          23:52:37.00 +56:20:58.9  2000.00 23:51 1.138  WFC   30.1  180  CLEAR                            
 590733 FIELD25          23:52:37.00 +56:20:59.0  2000.00 23:52 1.138  WFC   30.1  180  CLEAR                            
 590734 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:53 1.138  WFC   30.1  180  CLEAR                            
 590735 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:54 1.139  WFC   30.1  180  CLEAR                            
 590736 FIELD25          23:52:37.00 +56:20:59.0  2000.00 23:55 1.139  WFC   30.1  180  CLEAR                            
 590737 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:56 1.140  WFC   30.1  180  CLEAR                            
 590738 FIELD25          23:52:37.00 +56:20:59.0  2000.00 23:57 1.141  WFC   29.6  180  CLEAR                            
 590739 FIELD25          23:52:37.00 +56:20:59.0  2000.00 23:58 1.141  WFC   29.5  180  CLEAR                            
 590740 FIELD25          23:52:36.99 +56:20:59.0  2000.00 23:59 1.142  WFC   30.0  180  CLEAR                            
 590741 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:00 1.142  WFC   29.6  180  CLEAR                            
 590742 FIELD25          23:52:36.99 +56:20:58.9  2000.00 00:01 1.143  WFC   30.1  180  CLEAR                            
 590743 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:02 1.143  WFC   29.6  180  CLEAR                            
 590744 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:03 1.144  WFC   30.1  180  CLEAR                            
 590745 FIELD25          23:52:37.00 +56:20:58.9  2000.00 00:04 1.145  WFC   30.1  180  CLEAR                            
 590746 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:05 1.145  WFC   29.6  180  CLEAR                            
 590747 FIELD25          23:52:36.99 +56:20:58.9  2000.00 00:06 1.146  WFC   30.0  180  CLEAR                            
 590748 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:07 1.147  WFC   29.6  180  CLEAR                            
 590749 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:08 1.147  WFC   30.1  180  CLEAR                            
 590750 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:09 1.148  WFC   30.1  180  CLEAR                            
 590751 FIELD25          23:52:36.99 +56:20:58.9  2000.00 00:10 1.149  WFC   30.1  180  CLEAR                            
 590752 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:11 1.149  WFC   29.6  180  CLEAR                            
 590753 FIELD25          23:52:36.99 +56:20:58.9  2000.00 00:12 1.150  WFC   29.6  180  CLEAR                            
 590754 FIELD25          23:52:36.99 +56:20:58.9  2000.00 00:13 1.151  WFC   30.1  180  CLEAR                            
 590755 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:14 1.152  WFC   30.1  180  CLEAR                            
 590756 FIELD25          23:52:36.99 +56:20:58.9  2000.00 00:15 1.152  WFC   30.1  180  CLEAR                            
 590757 FIELD25          23:52:37.00 +56:20:58.9  2000.00 00:16 1.153  WFC   30.1  180  CLEAR                            
 590758 FIELD25          23:52:36.99 +56:20:58.9  2000.00 00:17 1.154  WFC   30.1  180  CLEAR                            
 590759 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:18 1.155  WFC   29.6  180  CLEAR                            
 590760 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:19 1.156  WFC   30.1  180  CLEAR                            
 590761 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:20 1.156  WFC   29.0  180  CLEAR                            
 590762 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:21 1.157  WFC   30.1  180  CLEAR                            
 590763 FIELD25          23:52:37.00 +56:20:58.9  2000.00 00:22 1.158  WFC   30.1  180  CLEAR                            
 590764 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:23 1.159  WFC   30.1  180  CLEAR                            
 590765 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:24 1.160  WFC   30.1  180  CLEAR                            
 590766 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:25 1.161  WFC   30.1  180  CLEAR                            
 590767 FIELD25          23:52:37.00 +56:20:58.9  2000.00 00:26 1.162  WFC   29.6  180  CLEAR                            
 590768 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:27 1.163  WFC   30.1  180  CLEAR                            
 590769 FIELD25          23:52:37.00 +56:20:58.9  2000.00 00:28 1.164  WFC   30.1  180  CLEAR                            
 590770 FIELD25          23:52:37.00 +56:20:58.9  2000.00 00:29 1.164  WFC   30.1  180  CLEAR                            
 590771 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:30 1.165  WFC   30.1  180  CLEAR                            
 590772 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:31 1.166  WFC   29.0  180  CLEAR                            
 590773 FIELD25          23:52:36.99 +56:20:58.9  2000.00 00:32 1.167  WFC   30.1  180  CLEAR                            
 590774 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:33 1.168  WFC   29.6  180  CLEAR                            
 590775 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:34 1.169  WFC   30.1  180  CLEAR                            
 590776 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:35 1.170  WFC   30.1  180  CLEAR                            
 590777 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:36 1.172  WFC   30.1  180  CLEAR                            
 590778 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:37 1.173  WFC   30.1  180  CLEAR                            
 590779 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:38 1.174  WFC   30.1  180  CLEAR                            
 590780 FIELD25          23:52:37.00 +56:20:59.0  2000.00 00:39 1.175  WFC   30.1  180  CLEAR                            
 590781 FIELD25          23:52:36.99 +56:20:59.0  2000.00 00:40 1.176  WFC   30.1  180  CLEAR                            
 590782 FIELD26           2:54:43.00 +49:49:48.8  2000.00 01:24 1.086  WFC  240.0  180  U                                
 590783 FIELD26           2:54:42.99 +49:49:49.0  2000.00 01:29 1.084  WFC  158.9  180  g                                
 590784 FIELD26           2:54:43.00 +49:49:48.9  2000.00 01:32 1.082  WFC  160.0  180  r                                
 590785 FIELD26           2:54:43.00 +49:49:49.0  2000.00 01:36 1.080  WFC   30.1  180  CLEAR                            
 590786 FIELD26           2:54:42.99 +49:49:48.9  2000.00 01:37 1.080  WFC   29.5  180  CLEAR                            
 590787 FIELD26           2:54:42.99 +49:49:49.0  2000.00 01:38 1.080  WFC   30.1  180  CLEAR                            
 590788 FIELD26           2:54:43.00 +49:49:48.9  2000.00 01:39 1.079  WFC   30.1  180  CLEAR                            
 590789 FIELD26           2:54:43.00 +49:49:49.0  2000.00 01:40 1.079  WFC   30.1  180  CLEAR                            
 590790 FIELD26           2:54:43.00 +49:49:48.9  2000.00 01:41 1.078  WFC   30.1  180  CLEAR                            
 590791 FIELD26           2:54:43.00 +49:49:49.0  2000.00 01:42 1.078  WFC   30.1  180  CLEAR                            
 590792 FIELD26           2:54:43.00 +49:49:48.9  2000.00 01:43 1.077  WFC   30.1  180  CLEAR                            
 590793 FIELD26           2:54:43.00 +49:49:49.0  2000.00 01:44 1.077  WFC   30.1  180  CLEAR                            
 590794 FIELD26           2:54:43.00 +49:49:48.9  2000.00 01:45 1.077  WFC   30.1  180  CLEAR                            
 590795 FIELD26           2:54:42.99 +49:49:49.0  2000.00 01:46 1.076  WFC   29.6  180  CLEAR                            
 590796 FIELD26           2:54:43.00 +49:49:49.0  2000.00 01:47 1.076  WFC   30.1  180  CLEAR                            
 590797 FIELD26           2:54:42.99 +49:49:49.0  2000.00 01:48 1.076  WFC   30.0  180  CLEAR                            
 590798 FIELD26           2:54:42.99 +49:49:48.9  2000.00 01:49 1.075  WFC   29.6  180  CLEAR                            
 590799 FIELD26           2:54:43.00 +49:49:48.9  2000.00 01:50 1.075  WFC   30.1  180  CLEAR                            
 590800 FIELD26           2:54:43.00 +49:49:49.0  2000.00 01:51 1.075  WFC   30.1  180  CLEAR                            
 590801 FIELD26           2:54:43.00 +49:49:49.0  2000.00 01:52 1.075  WFC   30.1  180  CLEAR                            
 590802 FIELD26           2:54:42.99 +49:49:49.0  2000.00 01:53 1.074  WFC   29.5  180  CLEAR                            
 590803 FIELD26           2:54:43.00 +49:49:49.0  2000.00 01:54 1.074  WFC   30.1  180  CLEAR                            
 590804 FIELD26           2:54:42.99 +49:49:48.9  2000.00 01:55 1.074  WFC   30.1  180  CLEAR                            
 590805 FIELD26           2:54:43.00 +49:49:49.0  2000.00 01:56 1.074  WFC   30.1  180  CLEAR                            
 590806 FIELD26           2:54:42.99 +49:49:49.0  2000.00 01:57 1.073  WFC   30.0  180  CLEAR                            
 590807 FIELD26           2:54:42.99 +49:49:48.9  2000.00 01:58 1.073  WFC   29.6  180  CLEAR                            
 590808 FIELD26           2:54:42.99 +49:49:48.9  2000.00 01:59 1.073  WFC   30.1  180  CLEAR                            
 590809 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:00 1.073  WFC   30.1  180  CLEAR                            
 590810 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:01 1.073  WFC   29.6  180  CLEAR                            
 590811 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:02 1.073  WFC   30.1  180  CLEAR                            
 590812 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:03 1.072  WFC   30.1  180  CLEAR                            
 590813 FIELD26           2:54:42.99 +49:49:48.9  2000.00 02:04 1.072  WFC   30.1  180  CLEAR                            
 590814 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:05 1.072  WFC   30.1  180  CLEAR                            
 590815 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:06 1.072  WFC   30.1  180  CLEAR                            
 590816 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:07 1.072  WFC   30.1  180  CLEAR                            
 590817 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:08 1.072  WFC   30.1  180  CLEAR                            
 590818 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:09 1.072  WFC   30.1  180  CLEAR                            
 590819 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:10 1.072  WFC   30.1  180  CLEAR                            
 590820 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:11 1.072  WFC   30.1  180  CLEAR                            
 590821 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:12 1.072  WFC   29.5  180  CLEAR                            
 590822 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:13 1.072  WFC   30.1  180  CLEAR                            
 590823 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:14 1.072  WFC   30.1  180  CLEAR                            
 590824 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:15 1.072  WFC   30.1  180  CLEAR                            
 590825 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:16 1.072  WFC   30.1  180  CLEAR                            
 590826 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:17 1.072  WFC   30.1  180  CLEAR                            
 590827 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:18 1.072  WFC   30.1  180  CLEAR                            
 590828 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:19 1.072  WFC   29.6  180  CLEAR                            
 590829 FIELD26           2:54:42.99 +49:49:48.9  2000.00 02:20 1.072  WFC   30.1  180  CLEAR                            
 590830 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:21 1.072  WFC   30.0  180  CLEAR                            
 590831 FIELD26           2:54:42.99 +49:49:48.9  2000.00 02:22 1.072  WFC   30.1  180  CLEAR                            
 590832 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:23 1.072  WFC   30.0  180  CLEAR                            
 590833 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:24 1.072  WFC   30.1  180  CLEAR                            
 590834 FIELD26           2:54:42.99 +49:49:48.9  2000.00 02:25 1.073  WFC   30.1  180  CLEAR                            
 590835 FIELD26           2:54:42.99 +49:49:48.9  2000.00 02:26 1.073  WFC   30.1  180  CLEAR                            
 590836 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:27 1.073  WFC   30.1  180  CLEAR                            
 590837 FIELD26           2:54:42.99 +49:49:49.2  2000.00 02:28 1.073  WFC   29.6  180  CLEAR                            
 590838 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:29 1.073  WFC   30.1  180  CLEAR                            
 590839 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:30 1.073  WFC   29.6  180  CLEAR                            
 590840 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:31 1.074  WFC   30.1  180  CLEAR                            
 590841 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:32 1.074  WFC   29.6  180  CLEAR                            
 590842 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:33 1.074  WFC   30.1  180  CLEAR                            
 590843 FIELD26           2:54:42.99 +49:49:48.9  2000.00 02:34 1.074  WFC   30.1  180  CLEAR                            
 590844 FIELD26           2:54:42.99 +49:49:48.9  2000.00 02:35 1.075  WFC   30.1  180  CLEAR                            
 590845 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:36 1.075  WFC   29.6  180  CLEAR                            
 590846 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:37 1.075  WFC   30.1  180  CLEAR                            
 590847 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:38 1.076  WFC   30.1  180  CLEAR                            
 590848 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:39 1.076  WFC   30.1  180  CLEAR                            
 590849 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:40 1.076  WFC   30.1  180  CLEAR                            
 590850 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:41 1.077  WFC   30.1  180  CLEAR                            
 590851 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:42 1.077  WFC   30.1  180  CLEAR                            
 590852 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:43 1.077  WFC   30.1  180  CLEAR                            
 590853 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:44 1.078  WFC   30.1  180  CLEAR                            
 590854 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:45 1.078  WFC   30.1  180  CLEAR                            
 590855 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:46 1.078  WFC   29.5  180  CLEAR                            
 590856 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:47 1.079  WFC   30.1  180  CLEAR                            
 590857 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:48 1.079  WFC   30.1  180  CLEAR                            
 590858 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:49 1.080  WFC   30.1  180  CLEAR                            
 590859 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:50 1.080  WFC   30.1  180  CLEAR                            
 590860 FIELD26           2:54:42.99 +49:49:48.9  2000.00 02:51 1.081  WFC   30.1  180  CLEAR                            
 590861 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:52 1.081  WFC   30.1  180  CLEAR                            
 590862 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:53 1.082  WFC   30.1  180  CLEAR                            
 590863 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:54 1.082  WFC   30.1  180  CLEAR                            
 590864 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:55 1.083  WFC   30.1  180  CLEAR                            
 590865 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:56 1.083  WFC   30.1  180  CLEAR                            
 590866 FIELD26           2:54:42.99 +49:49:49.0  2000.00 02:57 1.084  WFC   30.1  180  CLEAR                            
 590867 FIELD26           2:54:43.00 +49:49:49.0  2000.00 02:58 1.084  WFC   30.1  180  CLEAR                            
 590868 FIELD26           2:54:43.00 +49:49:48.9  2000.00 02:59 1.085  WFC   30.1  180  CLEAR                            
 590869 FIELD26           2:54:42.99 +49:49:48.9  2000.00 03:00 1.086  WFC   30.1  180  CLEAR                            
 590870 FIELD26           2:54:43.00 +49:49:48.9  2000.00 03:01 1.086  WFC   29.6  180  CLEAR                            
 590871 FIELD26           2:54:42.99 +49:49:49.0  2000.00 03:02 1.087  WFC   30.1  180  CLEAR                            
 590872 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:03 1.087  WFC   30.1  180  CLEAR                            
 590873 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:04 1.088  WFC   30.1  180  CLEAR                            
 590874 FIELD26           2:54:43.00 +49:49:48.9  2000.00 03:05 1.089  WFC   30.1  180  CLEAR                            
 590875 FIELD26           2:54:43.00 +49:49:48.9  2000.00 03:06 1.089  WFC   30.1  180  CLEAR                            
 590876 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:07 1.090  WFC   30.1  180  CLEAR                            
 590877 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:08 1.091  WFC   30.1  180  CLEAR                            
 590878 FIELD26           2:54:42.99 +49:49:49.0  2000.00 03:09 1.091  WFC   30.1  180  CLEAR                            
 590879 FIELD26           2:54:42.99 +49:49:48.9  2000.00 03:10 1.092  WFC   30.1  180  CLEAR                            
 590880 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:11 1.093  WFC   30.1  180  CLEAR                            
 590881 FIELD26           2:54:42.99 +49:49:49.0  2000.00 03:12 1.094  WFC   29.5  180  CLEAR                            
 590882 FIELD26           2:54:43.00 +49:49:49.1  2000.00 03:13 1.094  WFC   29.6  180  CLEAR                            
 590883 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:14 1.095  WFC   30.1  180  CLEAR                            
 590884 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:15 1.096  WFC   30.1  180  CLEAR                            
 590885 FIELD26           2:54:43.00 +49:49:48.9  2000.00 03:16 1.097  WFC   30.1  180  CLEAR                            
 590886 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:17 1.098  WFC   30.1  180  CLEAR                            
 590887 FIELD26           2:54:42.99 +49:49:48.9  2000.00 03:18 1.098  WFC   30.1  180  CLEAR                            
 590888 FIELD26           2:54:43.00 +49:49:48.9  2000.00 03:20 1.099  WFC   30.1  180  CLEAR                            
 590889 FIELD26           2:54:42.99 +49:49:49.0  2000.00 03:21 1.100  WFC   30.1  180  CLEAR                            
 590890 FIELD26           2:54:43.00 +49:49:48.9  2000.00 03:22 1.101  WFC   29.6  180  CLEAR                            
 590891 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:23 1.102  WFC   30.1  180  CLEAR                            
 590892 FIELD26           2:54:42.99 +49:49:48.9  2000.00 03:24 1.103  WFC   30.1  180  CLEAR                            
 590893 FIELD26           2:54:43.00 +49:49:48.9  2000.00 03:25 1.104  WFC   29.5  180  CLEAR                            
 590894 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:26 1.105  WFC   30.1  180  CLEAR                            
 590895 FIELD26           2:54:42.99 +49:49:49.0  2000.00 03:27 1.106  WFC   30.1  180  CLEAR                            
 590896 FIELD26           2:54:43.00 +49:49:48.8  2000.00 03:28 1.107  WFC   29.5  180  CLEAR                            
 590897 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:29 1.108  WFC   29.6  180  CLEAR                            
 590898 FIELD26           2:54:42.99 +49:49:48.9  2000.00 03:30 1.109  WFC   29.6  180  CLEAR                            
 590899 FIELD26           2:54:43.00 +49:49:48.9  2000.00 03:31 1.110  WFC   29.5  180  CLEAR                            
 590900 FIELD26           2:54:42.99 +49:49:48.9  2000.00 03:32 1.111  WFC   30.1  180  CLEAR                            
 590901 FIELD26           2:54:42.99 +49:49:49.0  2000.00 03:33 1.112  WFC   30.1  180  CLEAR                            
 590902 FIELD26           2:54:42.99 +49:49:49.0  2000.00 03:34 1.113  WFC   30.1  180  CLEAR                            
 590903 FIELD26           2:54:43.00 +49:49:48.9  2000.00 03:35 1.114  WFC   30.1  180  CLEAR                            
 590904 FIELD26           2:54:43.00 +49:49:49.0  2000.00 03:36 1.115  WFC   30.1  180  CLEAR                            
 590905 FIELD27           5:07:38.00 +34:18:48.5  2000.00 03:39 1.019  WFC  240.0  180  U                                
 590906 FIELD27           5:07:38.00 +34:18:48.9  2000.00 03:44 1.016  WFC  160.0  180  g                                
 590907 FIELD27           5:07:38.00 +34:18:48.9  2000.00 03:47 1.015  WFC  160.0  180  r                                
 590908 FIELD27           5:07:37.99 +34:18:48.9  2000.00 03:51 1.013  WFC   30.1  180  CLEAR                            
 590909 FIELD27           5:07:37.99 +34:18:48.9  2000.00 03:52 1.013  WFC   30.1  180  CLEAR                            
 590910 FIELD27           5:07:37.99 +34:18:49.0  2000.00 03:53 1.012  WFC   30.1  180  CLEAR                            
 590911 FIELD27           5:07:38.00 +34:18:49.0  2000.00 03:54 1.012  WFC   30.1  180  CLEAR                            
 590912 FIELD27           5:07:38.00 +34:18:48.9  2000.00 03:55 1.012  WFC   30.1  180  CLEAR                            
 590913 FIELD27           5:07:37.99 +34:18:49.0  2000.00 03:56 1.011  WFC   30.1  180  CLEAR                            
 590914 FIELD27           5:07:37.99 +34:18:49.2  2000.00 03:57 1.011  WFC   30.1  180  CLEAR                            
 590915 FIELD27           5:07:38.00 +34:18:49.0  2000.00 03:58 1.010  WFC   30.1  180  CLEAR                            
 590916 FIELD27           5:07:37.99 +34:18:49.0  2000.00 03:59 1.010  WFC   29.5  180  CLEAR                            
 590917 FIELD27           5:07:37.99 +34:18:48.9  2000.00 04:00 1.010  WFC   30.1  180  CLEAR                            
 590918 FIELD27           5:07:38.00 +34:18:48.9  2000.00 04:01 1.009  WFC   30.1  180  CLEAR                            
 590919 FIELD27           5:07:37.99 +34:18:49.0  2000.00 04:02 1.009  WFC   30.1  180  CLEAR                            
 590920 FIELD27           5:07:38.00 +34:18:49.0  2000.00 04:03 1.008  WFC   30.1  180  CLEAR                            
 590921 FIELD27           5:07:38.00 +34:18:49.0  2000.00 04:04 1.008  WFC   30.1  180  CLEAR                            
 590922 FIELD27           5:07:38.00 +34:18:48.9  2000.00 04:05 1.008  WFC   30.1  180  CLEAR                            
 590923 FIELD27           5:07:38.00 +34:18:49.0  2000.00 04:06 1.008  WFC   30.1  180  CLEAR                            
 590924 FIELD27           5:07:37.99 +34:18:49.0  2000.00 04:07 1.007  WFC   30.1  180  CLEAR                            
 590925 FIELD27           5:07:38.00 +34:18:49.0  2000.00 04:08 1.007  WFC   30.1  180  CLEAR                            
 590926 FIELD27           5:07:38.00 +34:18:49.3  2000.00 04:09 1.007  WFC   30.1  180  CLEAR                            
 590927 FIELD27           5:07:38.00 +34:18:49.0  2000.00 04:10 1.007  WFC   30.1  180  CLEAR                            
 590928 FIELD27           5:07:37.99 +34:18:49.0  2000.00 04:11 1.006  WFC   30.1  180  CLEAR                            
 590929 FIELD27           5:07:38.00 +34:18:49.0  2000.00 04:12 1.006  WFC   30.1  180  CLEAR                            
 590930 FIELD27           5:07:38.00 +34:18:48.9  2000.00 04:13 1.006  WFC   30.1  180  CLEAR                            
 590931 FIELD27           5:07:37.99 +34:18:49.0  2000.00 04:14 1.006  WFC   30.1  180  CLEAR                            
 590932 FIELD27           5:07:37.99 +34:18:49.0  2000.00 04:15 1.006  WFC   30.1  180  CLEAR                            
 590933 FIELD27           5:07:38.00 +34:18:48.9  2000.00 04:16 1.005  WFC   30.1  180  CLEAR                            
 590934 FIELD27           5:07:38.00 +34:18:49.0  2000.00 04:17 1.005  WFC   30.1  180  CLEAR                            
 590935 FIELD27           5:07:37.99 +34:18:48.9  2000.00 04:18 1.005  WFC   30.1  180  CLEAR                            
 590936 FIELD27           5:07:37.99 +34:18:49.0  2000.00 04:19 1.005  WFC   30.1  180  CLEAR                            
 590937 FIELD27           5:07:37.99 +34:18:48.9  2000.00 04:20 1.005  WFC   30.1  180  CLEAR                            
