# col1     col2  col3 col4       col5    col6    col7    col8    col9    col10   col11   col12   col13   col14   col15  
  oct2005b 5665o 1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5667  1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5667o 1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2009  5669  1 2009-10-29 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  5669o 1 2009-10-29 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  jul2007  5670  1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jul2007  5670o 1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  oct2005b 5671  1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5671o 1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5672  1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5672o 1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5674  1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5674o 1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5675  1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5675o 1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5678  1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5678o 1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  jul2007  5681  1 2007-06-28 24.58   23.97   21.44   24.58   23.97   21.44   0.0     0.0     -0.0    0.61    3.14   
  jul2007  5681o 1 2007-06-28 24.58   23.97   21.44   24.58   23.97   21.44   0.0     0.0     -0.0    0.61    3.14   
  oct2005b 5682  1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  oct2005b 5682o 1 2005-10-23 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
  may2007  5696  1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  5696o 1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  jun2007  5711  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  5711o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  nov2003  5718  1 2003-11-01 24.52   23.9    21.38   24.5    23.88   21.36   -0.02   -0.02   -0.02   0.62    3.14   
  nov2003  5718o 1 2003-11-01 24.52   23.9    21.38   24.5    23.88   21.36   -0.02   -0.02   -0.02   0.62    3.14   
  jul2007  5722  1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jul2007  5722o 1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jun2007  5730  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  5730o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jul2007  5732  1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jul2007  5732o 1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  may2007  5734  1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  5734o 1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  jul2004b 5747  1 2004-08-03 24.45   23.85   21.31   24.5    23.9    21.36   0.05    0.05    0.05    0.6     3.14   
  jul2004b 5747o 1 2004-08-03 24.45   23.85   21.31   24.5    23.9    21.36   0.05    0.05    0.05    0.6     3.14   
  jul2004b 5749  1 2004-08-03 24.45   23.85   21.31   24.5    23.9    21.36   0.05    0.05    0.05    0.6     3.14   
  jul2004b 5749o 1 2004-08-03 24.45   23.85   21.31   24.5    23.9    21.36   0.05    0.05    0.05    0.6     3.14   
  jul2004b 5755  1 2004-08-03 24.45   23.85   21.31   24.5    23.9    21.36   0.05    0.05    0.05    0.6     3.14   
  jul2004b 5755o 1 2004-08-03 24.45   23.85   21.31   24.5    23.9    21.36   0.05    0.05    0.05    0.6     3.14   
  may2007  5761  1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  5761o 1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  5764  1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  5764o 1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  jun2007  5768  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5768o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5771  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5771o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5772  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5772o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5775  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5775o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5778  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5778o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5781  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5781o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5782  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5782o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5790  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5790o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5794  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5794o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  oct2009  5795  1 2009-10-31 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  5795o 1 2009-10-31 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  jun2007  5796  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5796o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5798  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5798o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5800  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5800o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  oct2009  5802  1 2009-10-31 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  5802o 1 2009-10-31 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  jun2007  5803  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5803o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5805  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5805o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5828  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5828o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jul2007  5829  1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jul2007  5829o 1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jun2007  5843  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5843o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  oct2009  5848  1 2009-10-29 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  5848o 1 2009-10-29 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  jun2007  5855  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  5855o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jul2007  5858  1 2007-06-30 24.64   23.98   21.5    24.58   23.92   21.44   -0.06   -0.06   -0.06   0.66    3.14   
  jul2007  5858o 1 2007-06-30 24.64   23.98   21.5    24.58   23.92   21.44   -0.06   -0.06   -0.06   0.66    3.14   
  jun2007  5872  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5872o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5876  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5876o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5878  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5878o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5882  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  5882o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  5888  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5888o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2005  5903  1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jun2005  5903o 1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jun2005  5910  1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jun2005  5910o 1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jul2007  5914  1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jul2007  5914o 1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jun2005  5917  1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jun2005  5917o 1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jun2005  5925  1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jun2005  5925o 1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jun2005  5927  1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jun2005  5927o 1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jun2005  5930  1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jun2005  5930o 1 2005-07-09 24.49   23.87   21.35   24.51   23.89   21.37   0.02    0.02    0.02    0.62    3.14   
  jul2008  5932  1 2008-07-24 24.54   23.92   21.4    24.55   23.93   21.41   0.01    0.01    0.01    0.62    3.14   
  jul2008  5932o 1 2008-07-24 24.54   23.92   21.4    24.55   23.93   21.41   0.01    0.01    0.01    0.62    3.14   
  jun2007  5944  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5944o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5957  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5957o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5961  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5961o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  nov2005  5964  1 2005-11-01 24.52   23.87   21.38   24.53   23.88   21.39   0.01    0.01    0.01    0.65    3.14   
  nov2005  5964o 1 2005-11-01 24.52   23.87   21.38   24.53   23.88   21.39   0.01    0.01    0.01    0.65    3.14   
  nov2005  5965  1 2005-11-01 24.52   23.87   21.38   24.53   23.88   21.39   0.01    0.01    0.01    0.65    3.14   
  nov2005  5965o 1 2005-11-01 24.52   23.87   21.38   24.53   23.88   21.39   0.01    0.01    0.01    0.65    3.14   
  nov2005  5972  1 2005-11-01 24.52   23.87   21.38   24.53   23.88   21.39   0.01    0.01    0.01    0.65    3.14   
  nov2005  5972o 1 2005-11-01 24.52   23.87   21.38   24.53   23.88   21.39   0.01    0.01    0.01    0.65    3.14   
  jun2007  5980  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  5980o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2005  5982  1 2005-07-10 24.51   23.88   21.37   24.51   23.88   21.37   0.0     0.0     0.0     0.63    3.14   
  jun2005  5982o 1 2005-07-10 24.51   23.88   21.37   24.51   23.88   21.37   0.0     0.0     0.0     0.63    3.14   
  jun2005  5987  1 2005-07-10 24.51   23.88   21.37   24.51   23.88   21.37   0.0     0.0     0.0     0.63    3.14   
  jun2005  5987o 1 2005-07-10 24.51   23.88   21.37   24.51   23.88   21.37   0.0     0.0     0.0     0.63    3.14   
  jun2005  5994  1 2005-07-10 24.51   23.88   21.37   24.51   23.88   21.37   0.0     0.0     0.0     0.63    3.14   
  jun2005  5994o 1 2005-07-10 24.51   23.88   21.37   24.51   23.88   21.37   0.0     0.0     0.0     0.63    3.14   
  aug2004a 6001  1 2004-08-09 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6001o 1 2004-08-09 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  jun2005  6003  1 2005-07-10 24.51   23.88   21.37   24.51   23.88   21.37   0.0     0.0     0.0     0.63    3.14   
  jun2005  6003o 1 2005-07-10 24.51   23.88   21.37   24.51   23.88   21.37   0.0     0.0     0.0     0.63    3.14   
  jul2007  6009  1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jul2007  6009o 1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  aug2004a 6010  1 2004-08-09 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6010o 1 2004-08-09 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  nov2006d 6016  1 2006-11-29 24.55   23.92   21.41   24.55   23.92   21.41   0.0     0.0     0.0     0.63    3.14   
  nov2006d 6016o 1 2006-11-29 24.55   23.92   21.41   24.55   23.92   21.41   0.0     0.0     0.0     0.63    3.14   
  nov2006d 6017  1 2006-11-29 24.55   23.92   21.41   24.55   23.92   21.41   0.0     0.0     0.0     0.63    3.14   
  nov2006d 6017o 1 2006-11-29 24.55   23.92   21.41   24.55   23.92   21.41   0.0     0.0     0.0     0.63    3.14   
  nov2006d 6020  1 2006-11-29 24.55   23.92   21.41   24.55   23.92   21.41   0.0     0.0     0.0     0.63    3.14   
  nov2006d 6020o 1 2006-11-29 24.55   23.92   21.41   24.55   23.92   21.41   0.0     0.0     0.0     0.63    3.14   
  jun2007  6032  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  6032o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2005  6037  1 2005-07-11 24.52   23.88   21.38   24.51   23.87   21.37   -0.01   -0.01   -0.01   0.64    3.14   
  jun2005  6037o 1 2005-07-11 24.52   23.88   21.38   24.51   23.87   21.37   -0.01   -0.01   -0.01   0.64    3.14   
  jun2005  6044  1 2005-07-11 24.52   23.88   21.38   24.51   23.87   21.37   -0.01   -0.01   -0.01   0.64    3.14   
  jun2005  6044o 1 2005-07-11 24.52   23.88   21.38   24.51   23.87   21.37   -0.01   -0.01   -0.01   0.64    3.14   
  jun2007  6059  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6059o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6062  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6062o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6064  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6064o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6068  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6068o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6069  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6069o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6071  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6071o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6072  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6072o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6073  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6073o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jul2007  6076  1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jul2007  6076o 1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jul2007  6079  1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jul2007  6079o 1 2007-07-01 24.6    23.97   21.46   24.58   23.95   21.44   -0.02   -0.02   -0.02   0.63    3.14   
  jun2007  6081  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6081o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6082  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6082o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6087  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  6087o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  aug2004a 6100  1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6100o 1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6101  1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6101o 1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6102  1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6102o 1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6111  1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6111o 1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6122  1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6122o 1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  jul2007  6132  1 2007-06-30 24.64   23.98   21.5    24.58   23.92   21.44   -0.06   -0.06   -0.06   0.66    3.14   
  jul2007  6132o 1 2007-06-30 24.64   23.98   21.5    24.58   23.92   21.44   -0.06   -0.06   -0.06   0.66    3.14   
  aug2004a 6134  1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  aug2004a 6134o 1 2004-08-10 24.46   23.84   21.32   24.46   23.84   21.32   0.0     0.0     0.0     0.62    3.14   
  may2007  6142  1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  6142o 1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  6143  1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  6143o 1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  jul2007  6144  1 2007-06-30 24.64   23.98   21.5    24.58   23.92   21.44   -0.06   -0.06   -0.06   0.66    3.14   
  jul2007  6144o 1 2007-06-30 24.64   23.98   21.5    24.58   23.92   21.44   -0.06   -0.06   -0.06   0.66    3.14   
  oct2009  6166  1 2009-10-31 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  6166o 1 2009-10-31 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  nov2003  6229  1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  6229o 1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  6233  1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  6233o 1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  6235  1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  6235o 1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  6238  1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  6238o 1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  oct2003  6276  1 2003-10-15 24.52   23.92   21.38   24.51   23.91   21.37   -0.01   -0.01   -0.01   0.6     3.14   
  oct2003  6276o 1 2003-10-15 24.52   23.92   21.38   24.51   23.91   21.37   -0.01   -0.01   -0.01   0.6     3.14   
  oct2003  6278  1 2003-10-15 24.52   23.92   21.38   24.51   23.91   21.37   -0.01   -0.01   -0.01   0.6     3.14   
  oct2003  6278o 1 2003-10-15 24.52   23.92   21.38   24.51   23.91   21.37   -0.01   -0.01   -0.01   0.6     3.14   
