field,dir,n_matched,n_outliers_5p,n_outliers_10p,n_outliers_20p,f_outliers_5p,f_outliers_10p,f_outliers_20p,n_5p_r,n_5p_i,n_5p_h,n_10p_r,n_10p_i,n_10p_h,n_20p_r,n_20p_i,n_20p_h,med_dr,med_di,med_dh,std_dr,std_di,std_dh,file1,file2
7125,iphas_jun2005,2978,618,39,1,20.7521826729,1.30960376091,0.0335795836132,72,356,286,2,21,18,0,1,0,-0.00770854949951,-0.0665397644043,-0.00640058517456,0.0230647328718,0.0325492529389,0.0308160335799,newmerges/iphas_jun2005/intphas_7125_mercat.fits,newmerges/iphas_jun2005/intphas_7125o_mercat.fits
7126,iphas_nov2003,1000,185,6,1,18.5,0.6,0.1,48,72,85,0,2,5,0,1,0,-0.0103464126587,-0.0132999420166,-0.01198387146,0.0257232082021,0.0269188007231,0.0294668753423,newmerges/iphas_nov2003/intphas_7126_mercat.fits,newmerges/iphas_nov2003/intphas_7126o_mercat.fits
7127,iphas_jun2005,2285,381,7,1,16.6739606127,0.306345733042,0.0437636761488,131,108,208,1,2,4,0,1,0,-0.0016918182373,-0.00455856323242,0.189994812012,0.0265980569322,0.326819587288,0.0291064407446,newmerges/iphas_jun2005/intphas_7127_mercat.fits,newmerges/iphas_jun2005/intphas_7127o_mercat.fits
7128,iphas_jun2005,2744,477,18,5,17.3833819242,0.655976676385,0.18221574344,220,177,150,7,7,7,0,1,4,-0.00118160247803,-0.00312852859497,-0.00532674789429,0.0284624773964,0.0273993172586,0.0277242641858,newmerges/iphas_jun2005/intphas_7128_mercat.fits,newmerges/iphas_jun2005/intphas_7128o_mercat.fits
7129,iphas_nov2003,2214,405,9,2,18.2926829268,0.406504065041,0.0903342366757,134,142,204,1,2,6,0,0,2,-0.00397682189941,-0.00258636474609,-0.000440120697021,0.0252699101356,0.0256716274923,0.0327472441716,newmerges/iphas_nov2003/intphas_7129_mercat.fits,newmerges/iphas_nov2003/intphas_7129o_mercat.fits
7130,iphas_nov2003,1096,195,9,2,17.7919708029,0.821167883212,0.182481751825,67,83,79,2,1,6,0,0,2,-0.00915575027466,-0.00901460647583,-0.00575304031372,0.0254132236108,0.0241331436459,0.0299207207161,newmerges/iphas_nov2003/intphas_7130_mercat.fits,newmerges/iphas_nov2003/intphas_7130o_mercat.fits
7131,iphas_jun2005,2778,425,14,1,15.2987760979,0.503959683225,0.0359971202304,131,223,135,1,5,8,0,0,1,0.0018572807312,0.0566430091858,-0.00516986846924,0.025925077738,0.0272238225047,0.0253199485021,newmerges/iphas_jun2005/intphas_7131_mercat.fits,newmerges/iphas_jun2005/intphas_7131o_mercat.fits
7132,iphas_nov2003,844,148,6,0,17.5355450237,0.710900473934,0.0,46,59,64,2,1,3,0,0,0,-0.00692272186279,-0.00547552108765,0.229072093964,0.0251086308254,0.0252589372035,0.0271731343817,newmerges/iphas_nov2003/intphas_7132_mercat.fits,newmerges/iphas_nov2003/intphas_7132o_mercat.fits
7133,iphas_jul2007,497,28,4,3,5.6338028169,0.804828973843,0.603621730382,14,9,12,3,0,1,2,0,1,0.0172080993652,-0.00547695159912,-0.0101642608643,0.0238664230906,0.0187495489661,0.0225265435141,newmerges/iphas_jul2007/intphas_7133_mercat.fits,newmerges/iphas_jul2007/intphas_7133o_mercat.fits
7133,iphas_nov2003,970,209,11,1,21.5463917526,1.13402061856,0.103092783505,80,68,102,2,3,6,0,0,1,-0.00841236114502,-0.0048885345459,-0.0109262466431,0.0287632931473,0.0263957250439,0.0386487954511,newmerges/iphas_nov2003/intphas_7133_mercat.fits,newmerges/iphas_nov2003/intphas_7133o_mercat.fits
7134,iphas_nov2003,625,127,6,1,20.32,0.96,0.16,56,27,67,3,0,3,0,0,1,-0.0136909484863,-0.00842380523682,-0.011646270752,0.0298459436699,0.0231266124266,0.031005756336,newmerges/iphas_nov2003/intphas_7134_mercat.fits,newmerges/iphas_nov2003/intphas_7134o_mercat.fits
7135,iphas_nov2003,2167,331,12,0,15.2745731426,0.553760959852,0.0,112,132,164,4,4,5,0,0,0,-0.00815200805664,-0.00230884552002,-0.00545692443848,0.0248513037248,0.0255790458131,0.0275337717868,newmerges/iphas_nov2003/intphas_7135_mercat.fits,newmerges/iphas_nov2003/intphas_7135o_mercat.fits
7136,iphas_nov2003,2000,329,19,3,16.45,0.95,0.15,127,118,154,8,3,10,0,1,2,-0.00324153900146,-0.00336885452271,-0.00224161148071,0.026918081086,0.0257098150388,0.029716712232,newmerges/iphas_nov2003/intphas_7136_mercat.fits,newmerges/iphas_nov2003/intphas_7136o_mercat.fits
7137,iphas_jun2005,2094,298,6,0,14.2311365807,0.286532951289,0.0,119,120,99,0,4,2,0,0,0,0.00566244125366,-0.0600910186768,0.00653553009033,0.0259874345734,0.0246580761449,0.0238118986706,newmerges/iphas_jun2005/intphas_7137_mercat.fits,newmerges/iphas_jun2005/intphas_7137o_mercat.fits
7138,iphas_jun2005,2521,451,11,1,17.8897262991,0.436334787783,0.0396667988893,231,183,121,2,8,4,0,0,1,0.00540161132812,-0.0010929107666,-0.00252246856689,0.0288901823287,0.0268381741055,0.0246017794331,newmerges/iphas_jun2005/intphas_7138_mercat.fits,newmerges/iphas_jun2005/intphas_7138o_mercat.fits
7138,iphas_nov2008,1778,79,8,5,4.44319460067,0.44994375703,0.281214848144,4,28,54,0,3,6,0,0,5,0.0163946151733,-0.0103678703308,-0.00227069854736,0.0145414584691,0.0191333992768,0.0273711153261,newmerges/iphas_nov2008/intphas_7138_mercat.fits,newmerges/iphas_nov2008/intphas_7138o_mercat.fits
7139,iphas_nov2003,585,62,5,1,10.5982905983,0.854700854701,0.17094017094,26,12,35,1,1,3,0,0,1,-0.00399017333984,-0.001708984375,0.00306129455566,0.0233950151076,0.0205743253697,0.0287014925135,newmerges/iphas_nov2003/intphas_7139_mercat.fits,newmerges/iphas_nov2003/intphas_7139o_mercat.fits
7140,iphas_jun2005,2153,336,22,1,15.60613098,1.02183000464,0.0464468183929,153,130,127,5,7,14,0,1,0,-0.00249671936035,-0.00352096557617,-0.00132179260254,0.0276303987697,0.0260622421935,0.0279124597019,newmerges/iphas_jun2005/intphas_7140_mercat.fits,newmerges/iphas_jun2005/intphas_7140o_mercat.fits
7141,iphas_nov2003,976,182,5,1,18.6475409836,0.512295081967,0.102459016393,70,65,72,0,1,4,0,1,0,0.00308418273926,-0.00942897796631,-0.00478315353394,0.0274268981084,0.0282301418793,0.0276730450539,newmerges/iphas_nov2003/intphas_7141_mercat.fits,newmerges/iphas_nov2003/intphas_7141o_mercat.fits
7142,iphas_nov2003b,1004,209,5,1,20.8167330677,0.498007968127,0.0996015936255,47,105,87,0,2,3,0,0,1,-0.00266981124878,-0.00376081466675,-0.00154304504395,0.0239697108975,0.0279973657827,0.029996317646,newmerges/iphas_nov2003b/intphas_7142_mercat.fits,newmerges/iphas_nov2003b/intphas_7142o_mercat.fits
7143,iphas_nov2003b,972,214,37,0,22.0164609053,3.80658436214,0.0,48,137,77,0,35,2,0,0,0,-0.0031533241272,0.0518355369568,-0.00726652145386,0.0256147859589,0.038403315618,0.0290547246984,newmerges/iphas_nov2003b/intphas_7143_mercat.fits,newmerges/iphas_nov2003b/intphas_7143o_mercat.fits
7144,iphas_nov2003,1645,288,23,4,17.5075987842,1.39817629179,0.243161094225,92,107,141,2,10,15,0,3,3,-0.00402736663818,-0.00727653503418,-0.00378608703613,0.0252167896885,0.0282065731684,0.0329644889662,newmerges/iphas_nov2003/intphas_7144_mercat.fits,newmerges/iphas_nov2003/intphas_7144o_mercat.fits
7145,iphas_nov2003,1527,291,11,0,19.0569744597,0.720366732155,0.0,126,91,117,4,1,8,0,0,0,-0.00393676757812,-0.0050106048584,-0.00532913208008,0.0289017684045,0.0241364913813,0.0285388720808,newmerges/iphas_nov2003/intphas_7145_mercat.fits,newmerges/iphas_nov2003/intphas_7145o_mercat.fits
7146,iphas_jun2005,1831,309,16,2,16.8760240306,0.873839432004,0.109229929001,97,112,153,3,5,10,1,0,1,0.0015869140625,-0.000688552856445,-0.0836887359619,0.0266152833009,0.0256553731957,0.030677363537,newmerges/iphas_jun2005/intphas_7146_mercat.fits,newmerges/iphas_jun2005/intphas_7146o_mercat.fits
7147,iphas_jun2005,1664,194,5,1,11.6586538462,0.300480769231,0.0600961538462,80,85,60,1,3,3,0,0,1,-0.0169830322266,-0.00282192230225,0.00441789627075,0.0248610281807,0.0234733080283,0.0234865201707,newmerges/iphas_jun2005/intphas_7147_mercat.fits,newmerges/iphas_jun2005/intphas_7147o_mercat.fits
7148,iphas_nov2003b,1097,177,2,0,16.1349134002,0.182315405652,0.0,34,88,77,0,1,1,0,0,0,-0.00433540344238,-0.00915718078613,-0.0123310089111,0.0235525014651,0.0253450452543,0.0267604424759,newmerges/iphas_nov2003b/intphas_7148_mercat.fits,newmerges/iphas_nov2003b/intphas_7148o_mercat.fits
7149,iphas_nov2003,1743,339,10,3,19.4492254733,0.57372346529,0.172117039587,131,129,149,1,3,6,0,0,3,0.007080078125,-0.00131988525391,-0.00839138031006,0.0267850285215,0.0259641696854,0.0320702161848,newmerges/iphas_nov2003/intphas_7149_mercat.fits,newmerges/iphas_nov2003/intphas_7149o_mercat.fits
7150,iphas_nov2003b,1187,199,2,2,16.7649536647,0.16849199663,0.16849199663,28,102,79,0,0,2,0,0,2,-0.00448608398438,-0.00145721435547,0.000886917114258,0.0220615592717,0.0245698493965,0.0346247956893,newmerges/iphas_nov2003b/intphas_7150_mercat.fits,newmerges/iphas_nov2003b/intphas_7150o_mercat.fits
7151,iphas_nov2003,2334,362,10,1,15.5098543273,0.428449014567,0.0428449014567,162,102,186,4,3,4,0,0,1,-0.0131483078003,-0.00534009933472,-0.00696563720703,0.0267818003043,0.0230538923142,0.0288485593779,newmerges/iphas_nov2003/intphas_7151_mercat.fits,newmerges/iphas_nov2003/intphas_7151o_mercat.fits
7152,iphas_nov2003b,1168,189,3,0,16.1815068493,0.256849315068,0.0,57,78,69,0,1,2,0,0,0,-0.000795364379883,-0.00179481506348,0.00197744369507,0.0255701653297,0.0236155829454,0.0270883470163,newmerges/iphas_nov2003b/intphas_7152_mercat.fits,newmerges/iphas_nov2003b/intphas_7152o_mercat.fits
7153,iphas_nov2003b,1452,189,7,1,13.0165289256,0.482093663912,0.068870523416,50,88,72,0,3,4,0,0,1,-0.00392436981201,-0.00674057006836,0.000687599182129,0.0230704127558,0.0230709002889,0.0260745253692,newmerges/iphas_nov2003b/intphas_7153_mercat.fits,newmerges/iphas_nov2003b/intphas_7153o_mercat.fits
7154,iphas_jun2005,1265,260,12,0,20.5533596838,0.948616600791,0.0,102,158,63,1,9,3,0,0,0,0.00214195251465,0.0633964538574,-0.00144958496094,0.0301605622269,0.0310797732908,0.0251324179258,newmerges/iphas_jun2005/intphas_7154_mercat.fits,newmerges/iphas_jun2005/intphas_7154o_mercat.fits
7155,iphas_nov2003b,1126,209,5,0,18.5612788632,0.44404973357,0.0,60,82,105,1,0,4,0,0,0,-0.0540895462036,-0.117416381836,0.000933647155762,0.0265398063487,0.0233672712057,0.0298980624733,newmerges/iphas_nov2003b/intphas_7155_mercat.fits,newmerges/iphas_nov2003b/intphas_7155o_mercat.fits
7156,iphas_jun2005,1250,186,6,1,14.88,0.48,0.08,45,72,101,2,1,6,1,1,1,0.00358390808105,-0.00636625289917,-0.14209318161,0.02570680818,0.0256927460003,0.0309682827788,newmerges/iphas_jun2005/intphas_7156_mercat.fits,newmerges/iphas_jun2005/intphas_7156o_mercat.fits
7157,iphas_nov2003,2040,358,13,2,17.5490196078,0.637254901961,0.0980392156863,123,142,155,4,4,5,0,0,2,-0.0081729888916,-0.00639629364014,0.0122394561768,0.0255543260436,0.025048595769,0.0293250134542,newmerges/iphas_nov2003/intphas_7157_mercat.fits,newmerges/iphas_nov2003/intphas_7157o_mercat.fits
7158,iphas_nov2003,2144,376,16,3,17.5373134328,0.746268656716,0.139925373134,128,134,185,2,2,15,0,0,3,-0.00697422027588,-0.00809860229492,-0.00466632843018,0.0261845438839,0.0249290557484,0.0349392050695,newmerges/iphas_nov2003/intphas_7158_mercat.fits,newmerges/iphas_nov2003/intphas_7158o_mercat.fits
7159,iphas_nov2003b,691,149,3,0,21.5629522431,0.434153400868,0.0,33,96,44,0,2,1,0,0,0,-0.00112152099609,0.000415802001953,0.00663566589355,0.0253981106062,0.030298875461,0.0278955538993,newmerges/iphas_nov2003b/intphas_7159_mercat.fits,newmerges/iphas_nov2003b/intphas_7159o_mercat.fits
7160,iphas_nov2003b,1377,266,13,3,19.3173565723,0.944081336238,0.217864923747,59,135,108,3,8,2,0,2,1,-0.00162220001221,-0.00322723388672,-0.00164222717285,0.024931016643,0.0294288163009,0.0292829714649,newmerges/iphas_nov2003b/intphas_7160_mercat.fits,newmerges/iphas_nov2003b/intphas_7160o_mercat.fits
7161,iphas_jun2005,1966,332,14,0,16.8870803662,0.712105798576,0.0,122,136,124,2,4,8,0,0,0,-0.00204133987427,0.0550546646118,0.188470840454,0.0280118175105,0.0262574195253,0.0275795010609,newmerges/iphas_jun2005/intphas_7161_mercat.fits,newmerges/iphas_jun2005/intphas_7161o_mercat.fits
7162,iphas_nov2003b,1076,184,2,0,17.1003717472,0.185873605948,0.0,60,89,69,1,1,1,0,0,0,0.0017261505127,0.00158739089966,0.000585556030273,0.0254209989629,0.0273596534529,0.0258021527882,newmerges/iphas_nov2003b/intphas_7162_mercat.fits,newmerges/iphas_nov2003b/intphas_7162o_mercat.fits
7163,iphas_nov2003b,1955,442,3,0,22.6086956522,0.153452685422,0.0,76,233,197,0,1,2,0,0,0,-0.0580635070801,0.00409030914307,0.00333595275879,0.0241257035092,0.029594217734,0.0300320801512,newmerges/iphas_nov2003b/intphas_7163_mercat.fits,newmerges/iphas_nov2003b/intphas_7163o_mercat.fits
7164,iphas_nov2003,1666,295,12,1,17.7070828331,0.720288115246,0.0600240096038,127,101,124,2,2,9,0,0,1,-0.069176197052,-0.0021185874939,-0.00491714477539,0.0269022990289,0.0250971862246,0.0288417591958,newmerges/iphas_nov2003/intphas_7164_mercat.fits,newmerges/iphas_nov2003/intphas_7164o_mercat.fits
7165,iphas_nov2003b,1238,270,2,0,21.8093699515,0.16155088853,0.0,63,140,98,1,0,1,0,0,0,0.00382041931152,-0.00302028656006,0.00452041625977,0.0252665696915,0.0277052158669,0.0286189007907,newmerges/iphas_nov2003b/intphas_7165_mercat.fits,newmerges/iphas_nov2003b/intphas_7165o_mercat.fits
7166,iphas_jun2005,2142,410,6,1,19.1409897292,0.280112044818,0.046685340803,203,171,99,1,1,4,0,0,1,0.00197315216064,0.00132989883423,0.00352478027344,0.0299435102301,0.0277185077096,0.0257080214617,newmerges/iphas_jun2005/intphas_7166_mercat.fits,newmerges/iphas_jun2005/intphas_7166o_mercat.fits
7167,iphas_nov2003b,1124,132,5,0,11.743772242,0.444839857651,0.0,20,87,37,3,0,2,0,0,0,0.00116539001465,-0.00539875030518,-0.00654792785645,0.0211033021279,0.0253745131564,0.0224153237602,newmerges/iphas_nov2003b/intphas_7167_mercat.fits,newmerges/iphas_nov2003b/intphas_7167o_mercat.fits
7168,iphas_nov2003b,903,129,0,0,14.2857142857,0.0,0.0,13,97,27,0,0,0,0,0,0,-0.00101280212402,-0.062783241272,-0.000751495361328,0.0211808736501,0.0262675307157,0.0236804518203,newmerges/iphas_nov2003b/intphas_7168_mercat.fits,newmerges/iphas_nov2003b/intphas_7168o_mercat.fits
7169,iphas_nov2003b,1350,202,8,3,14.962962963,0.592592592593,0.222222222222,50,117,66,1,2,5,0,1,2,-0.0601072311401,-0.000765323638916,-0.00427055358887,0.0242717268329,0.0298102268123,0.0280610397275,newmerges/iphas_nov2003b/intphas_7169_mercat.fits,newmerges/iphas_nov2003b/intphas_7169o_mercat.fits
7170,iphas_jun2005,2409,441,14,0,18.3063511831,0.581154005812,0.0,173,183,154,3,4,8,0,0,0,0.00317192077637,0.000885009765625,0.000392913818359,0.0279007331882,0.0269777333832,0.0262618115661,newmerges/iphas_jun2005/intphas_7170_mercat.fits,newmerges/iphas_jun2005/intphas_7170o_mercat.fits
7171,iphas_nov2003b,2117,321,15,2,15.162966462,0.708549834672,0.0944733112896,70,184,82,6,7,3,0,1,1,-0.0109710693359,-0.00482559204102,-0.00667953491211,0.0234985026184,0.0264292665097,0.0264041911738,newmerges/iphas_nov2003b/intphas_7171_mercat.fits,newmerges/iphas_nov2003b/intphas_7171o_mercat.fits
7172,iphas_nov2003b,1017,103,6,3,10.127826942,0.589970501475,0.294985250737,28,52,33,0,6,0,0,3,0,0.000814437866211,0.00172424316406,-0.00332832336426,0.0229805494041,0.0269008529537,0.0251109035773,newmerges/iphas_nov2003b/intphas_7172_mercat.fits,newmerges/iphas_nov2003b/intphas_7172o_mercat.fits
7173,iphas_nov2003b,2170,377,9,3,17.3732718894,0.414746543779,0.138248847926,59,190,174,1,1,8,0,1,2,-0.00211477279663,0.00140190124512,-0.00424957275391,0.0223245142197,0.0262880908913,0.0311877091302,newmerges/iphas_nov2003b/intphas_7173_mercat.fits,newmerges/iphas_nov2003b/intphas_7173o_mercat.fits
7174,iphas_nov2003b,674,101,1,0,14.9851632047,0.148367952522,0.0,26,38,49,0,0,1,0,0,0,-0.00360631942749,-0.00802659988403,-0.000191688537598,0.0248330603428,0.0242506185435,0.0278674750988,newmerges/iphas_nov2003b/intphas_7174_mercat.fits,newmerges/iphas_nov2003b/intphas_7174o_mercat.fits
7175,iphas_nov2003b,271,69,10,0,25.4612546125,3.69003690037,0.0,37,33,16,6,2,2,0,0,0,0.00976753234863,-0.0109043121338,-0.00535488128662,0.0363574745223,0.0341064214844,0.0273491316724,newmerges/iphas_nov2003b/intphas_7175_mercat.fits,newmerges/iphas_nov2003b/intphas_7175o_mercat.fits
7175,iphas_nov2012,921,146,7,1,15.8523344191,0.760043431053,0.108577633008,4,121,30,1,6,2,1,1,0,-0.00361251831055,0.022533416748,-0.00810813903809,0.0183468016077,0.0359494027369,0.0233859732498,newmerges/iphas_nov2012/intphas_7175_mercat.fits,newmerges/iphas_nov2012/intphas_7175o_mercat.fits
7175,iphas_oct2006,1351,352,46,6,26.0547742413,3.40488527017,0.444115470022,86,131,215,11,12,30,0,2,5,0.0212860107422,0.0667018890381,-0.0152177810669,0.027812261732,0.0316175604853,0.0403758096605,newmerges/iphas_oct2006/intphas_7175_mercat.fits,newmerges/iphas_oct2006/intphas_7175o_mercat.fits
7176,iphas_jul2008,1400,123,10,2,8.78571428571,0.714285714286,0.142857142857,5,50,78,1,7,4,0,0,2,-0.0285091400146,-0.0103974342346,-0.00522422790527,0.0174217333351,0.0234800388672,0.0284215386479,newmerges/iphas_jul2008/intphas_7176_mercat.fits,newmerges/iphas_jul2008/intphas_7176o_mercat.fits
7176,iphas_nov2003b,947,283,33,5,29.883843717,3.48468848997,0.527983104541,120,136,84,28,4,6,5,0,0,-0.0203628540039,0.00513935089111,0.00697803497314,0.0419993634377,0.0316673842291,0.030614688006,newmerges/iphas_nov2003b/intphas_7176_mercat.fits,newmerges/iphas_nov2003b/intphas_7176o_mercat.fits
7177,iphas_jul2008,947,283,33,5,29.883843717,3.48468848997,0.527983104541,120,136,84,28,4,6,5,0,0,-0.0203628540039,0.00513935089111,0.00697803497314,0.0419993634377,0.0316673842291,0.030614688006,newmerges/iphas_nov2003b/intphas_7176_mercat.fits,newmerges/iphas_nov2003b/intphas_7176o_mercat.fits
7177,iphas_nov2003b,904,140,10,2,15.4867256637,1.10619469027,0.221238938053,49,53,71,5,3,7,1,0,1,0.00790977478027,0.0125832557678,0.0189809799194,0.0277014888164,0.0249631854345,0.0306495209722,newmerges/iphas_nov2003b/intphas_7177_mercat.fits,newmerges/iphas_nov2003b/intphas_7177o_mercat.fits
7178,iphas_jun2005,2504,487,22,1,19.4488817891,0.878594249201,0.0399361022364,227,224,108,9,10,6,0,0,1,-0.000287055969238,-0.00136852264404,-0.00193643569946,0.0290163234823,0.0286840165343,0.0247702697178,newmerges/iphas_jun2005/intphas_7178_mercat.fits,newmerges/iphas_jun2005/intphas_7178o_mercat.fits
7179,iphas_jul2008,2011,153,10,1,7.60815514669,0.497265042268,0.0497265042268,17,54,100,3,5,4,0,1,1,0.00143623352051,-0.0101356506348,-0.00447940826416,0.0169392453917,0.0214964166945,0.0249972200579,newmerges/iphas_jul2008/intphas_7179_mercat.fits,newmerges/iphas_jul2008/intphas_7179o_mercat.fits
7179,iphas_nov2003b,2162,270,8,0,12.4884366327,0.370027752081,0.0,68,146,84,6,1,4,0,0,0,-0.00822591781616,0.00415658950806,0.00544500350952,0.0218909333504,0.024892293744,0.0248874411374,newmerges/iphas_nov2003b/intphas_7179_mercat.fits,newmerges/iphas_nov2003b/intphas_7179o_mercat.fits
7180,iphas_nov2003b,1052,188,8,2,17.8707224335,0.760456273764,0.190114068441,41,73,90,1,0,7,0,0,2,-0.00687551498413,-0.00667810440063,0.00607395172119,0.0229248220868,0.0243164583032,0.0315361268169,newmerges/iphas_nov2003b/intphas_7180_mercat.fits,newmerges/iphas_nov2003b/intphas_7180o_mercat.fits
7180,iphas_oct2009,1124,85,3,0,7.56227758007,0.266903914591,0.0,14,34,50,0,0,3,0,0,0,-0.00430488586426,-0.00109672546387,-0.00222158432007,0.0179720962693,0.0213016389044,0.02505588187,newmerges/iphas_oct2009/intphas_7180_mercat.fits,newmerges/iphas_oct2009/intphas_7180o_mercat.fits
7181,iphas_jun2005,1632,347,23,2,21.262254902,1.40931372549,0.122549019608,175,132,77,13,10,5,0,0,2,0.00251007080078,-0.0552377700806,0.00865173339844,0.0297859446839,0.0274513089942,0.0260153015225,newmerges/iphas_jun2005/intphas_7181_mercat.fits,newmerges/iphas_jun2005/intphas_7181o_mercat.fits
7182,iphas_nov2003b,1785,254,12,0,14.2296918768,0.672268907563,0.0,39,105,143,4,6,4,0,0,0,0.0586071014404,-0.00397777557373,0.00080680847168,0.0201895906302,0.0244652510136,0.0272669647885,newmerges/iphas_nov2003b/intphas_7182_mercat.fits,newmerges/iphas_nov2003b/intphas_7182o_mercat.fits
7183,iphas_nov2003b,409,53,2,1,12.9584352078,0.488997555012,0.244498777506,12,27,19,1,1,1,1,0,0,-0.0651378631592,-0.00863933563232,-0.0112533569336,0.0241798511814,0.0243944412887,0.0250287792114,newmerges/iphas_nov2003b/intphas_7183_mercat.fits,newmerges/iphas_nov2003b/intphas_7183o_mercat.fits
7184,iphas_nov2003b,1280,158,11,1,12.34375,0.859375,0.078125,39,100,42,4,1,10,0,0,1,0.0608186721802,-0.00193977355957,-0.00124835968018,0.0217597287189,0.0257233053414,0.0338351280219,newmerges/iphas_nov2003b/intphas_7184_mercat.fits,newmerges/iphas_nov2003b/intphas_7184o_mercat.fits
7185,iphas_dec2003,1068,226,23,0,21.1610486891,2.15355805243,0.0,90,83,116,11,6,7,0,0,0,-0.0167164802551,0.194231510162,0.196827411652,0.0298493478755,0.0281313692914,0.0331804038511,newmerges/iphas_dec2003/intphas_7185_mercat.fits,newmerges/iphas_dec2003/intphas_7185o_mercat.fits
7185,iphas_jul2012,1447,136,0,0,9.39875604699,0.0,0.0,12,65,67,0,0,0,0,0,0,-0.00187110900879,-0.00274562835693,-0.00127410888672,0.018493076077,0.0215019800551,0.024546493383,newmerges/iphas_jul2012/intphas_7185_mercat.fits,newmerges/iphas_jul2012/intphas_7185o_mercat.fits
7185,iphas_oct2006,2046,529,87,1,25.8553274682,4.25219941349,0.0488758553275,92,249,311,2,33,61,1,1,1,0.00525379180908,-0.00568342208862,0.00568532943726,0.02388835673,0.0343786637176,0.0390683778459,newmerges/iphas_oct2006/intphas_7185_mercat.fits,newmerges/iphas_oct2006/intphas_7185o_mercat.fits
7186,iphas_dec2003,531,138,14,1,25.988700565,2.63653483992,0.188323917137,66,60,50,11,0,3,0,0,1,0.00251197814941,-0.0647659301758,0.00742435455322,0.0351954862012,0.0330875931134,0.0490697505216,newmerges/iphas_dec2003/intphas_7186_mercat.fits,newmerges/iphas_dec2003/intphas_7186o_mercat.fits
7186,iphas_jul2012,875,84,2,0,9.6,0.228571428571,0.0,12,38,41,0,0,2,0,0,0,0.00253963470459,-0.00137996673584,0.00411033630371,0.0215515410571,0.0219600286135,0.0264083647345,newmerges/iphas_jul2012/intphas_7186_mercat.fits,newmerges/iphas_jul2012/intphas_7186o_mercat.fits
7186,iphas_oct2006,1257,295,33,2,23.4685759745,2.62529832936,0.159108989658,53,117,188,2,13,20,0,1,1,0.0100631713867,0.00218391418457,0.0063943862915,0.0245011810254,0.0319257833526,0.0382950317354,newmerges/iphas_oct2006/intphas_7186_mercat.fits,newmerges/iphas_oct2006/intphas_7186o_mercat.fits
7187,iphas_dec2003,1959,286,5,0,14.5992853497,0.255232261358,0.0,73,78,170,1,0,4,0,0,0,-0.00154876708984,-0.00666618347168,0.233451843262,0.0229458615808,0.0222368339966,0.0296033597337,newmerges/iphas_dec2003/intphas_7187_mercat.fits,newmerges/iphas_dec2003/intphas_7187o_mercat.fits
7188,iphas_dec2003,1805,256,3,0,14.1828254848,0.16620498615,0.0,72,106,106,0,0,3,0,0,0,-0.0065975189209,-0.00794792175293,-0.00944519042969,0.0217280824912,0.0232307764283,0.0265050531968,newmerges/iphas_dec2003/intphas_7188_mercat.fits,newmerges/iphas_dec2003/intphas_7188o_mercat.fits
7189,iphas_dec2003,789,109,3,0,13.8149556401,0.380228136882,0.0,51,29,35,2,0,1,0,0,0,0.00117874145508,-0.0053882598877,-0.000495910644531,0.0274308568283,0.0221050896249,0.0263051280983,newmerges/iphas_dec2003/intphas_7189_mercat.fits,newmerges/iphas_dec2003/intphas_7189o_mercat.fits
7190,iphas_dec2003,883,100,2,1,11.3250283126,0.226500566251,0.113250283126,33,45,35,0,1,1,0,0,1,-0.000776290893555,-0.00790405273438,-0.00356483459473,0.023817149164,0.0245920634381,0.0273352392036,newmerges/iphas_dec2003/intphas_7190_mercat.fits,newmerges/iphas_dec2003/intphas_7190o_mercat.fits
7190,iphas_oct2009,955,65,1,0,6.80628272251,0.104712041885,0.0,4,5,57,0,0,1,0,0,0,0.00238132476807,0.00191593170166,0.00272750854492,0.016957772302,0.0160662004854,0.0270741215953,newmerges/iphas_oct2009/intphas_7190_mercat.fits,newmerges/iphas_oct2009/intphas_7190o_mercat.fits
7191,iphas_jun2005,2146,508,18,1,23.6719478099,0.838769804287,0.0465983224604,277,195,106,5,9,8,0,1,0,0.0173988342285,-0.00278806686401,-0.00772857666016,0.0312899754252,0.0299588201911,0.025112936538,newmerges/iphas_jun2005/intphas_7191_mercat.fits,newmerges/iphas_jun2005/intphas_7191o_mercat.fits
7191,iphas_nov2008,1440,135,7,2,9.375,0.486111111111,0.138888888889,14,32,99,2,2,6,1,1,1,-0.103408813477,-0.145174980164,-0.0899982452393,0.0214256080134,0.0209229330692,0.0288493111148,newmerges/iphas_nov2008/intphas_7191_mercat.fits,newmerges/iphas_nov2008/intphas_7191o_mercat.fits
7192,iphas_dec2003,895,156,3,1,17.4301675978,0.335195530726,0.111731843575,56,71,49,2,0,1,0,0,1,-0.00687408447266,-0.0743045806885,-0.00909423828125,0.025868954197,0.0236163090129,0.0306025005566,newmerges/iphas_dec2003/intphas_7192_mercat.fits,newmerges/iphas_dec2003/intphas_7192o_mercat.fits
7193,iphas_dec2003,1124,110,4,1,9.78647686833,0.355871886121,0.0889679715302,44,33,48,2,0,2,0,0,1,0.0605130195618,-0.00606250762939,-0.00645780563354,0.0234482605873,0.0216930111076,0.0255341004452,newmerges/iphas_dec2003/intphas_7193_mercat.fits,newmerges/iphas_dec2003/intphas_7193o_mercat.fits
